File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,AintVariation,InstancesCountPerLine,FeatureCountPerLine,WadaSNRMeade,WadaSNRRigal,NistSNRRigal
ATL_se0_ag1_m_03_1,2038,ATL_se0_ag1_m_03,2299.0736,2302.471,3.3974,You ain't always gotta be that nigga- I'll fight anybody. I'm smart.,ain't,1,1,18.32441161,18.29,9.75
ATL_se0_ag1_m_03_1,2042,ATL_se0_ag1_m_03,2304.3209,2306.9864,2.6655,So I took off. Like these niggas ain't finna get me today.,ain't,1,1,24.64464505,24.5,15.5
ATL_se0_ag1_m_03_1,2044,ATL_se0_ag1_m_03,2307.8372,2310.3003,2.4631,"And I ain't even know if they had guns or not, so I just took off.",ain't,1,1,22.55318514,22.3,10.25
ATL_se0_ag1_m_03_1,2067,ATL_se0_ag1_m_03,2338.0528,2338.974,0.9212,"I ain't going down,",ain't,1,1,14.63409698,14.52,11.75
ATL_se0_ag1_m_03_1,2069,ATL_se0_ag1_m_03,2339.0776,2340.2583,1.1807,"you know, j- I ain't just going out.",ain't,1,1,10.9275696,10.74,7.75
ATL_se0_ag1_m_03_1,2114,ATL_se0_ag1_m_03,2392.5627,2399.0406,6.4779,"like the next day, she come up to me, I'm sorry. I didn't know it would get like that. I didn't know they was g- whatchu- you what?",didn't,2,0,24.48095133,24.45,12
ATL_se0_ag1_m_03_1,2123,ATL_se0_ag1_m_03,2409.888,2414.9909,5.1029,"and then came up and apo- I didn't know they was gonna try to kill you. I thought they was just gonna jump you.  Like, bitch.",didn't,1,0,17.59129206,17.38,7.25
ATL_se0_ag1_m_03_1,2145,ATL_se0_ag1_m_03,2437.1888,2440.3256,3.1368,"on like the disrespectful shit. And I be like, uh, I ain't tryna hear that. I ain't-",ain't,2,2,17.47537834,16.88,9.75
ATL_se0_ag1_m_03_1,2149,ATL_se0_ag1_m_03,2443.2335,2444.4554,1.2219,I didn't care that she was a Crip.,didn't,1,0,38.68550095,38.2,30.75
ATL_se0_ag1_m_03_1,2150,ATL_se0_ag1_m_03,2444.641,2449.6459,5.0049,I didn't- cause I wasn't even like s- I wa- I was never tryna gang bang in the first place. So I- ain't matter I was a RD-NAME-1. I was just,didn't,1,0,16.39707762,16.25,8.75
ATL_se0_ag1_m_03_1,2150,ATL_se0_ag1_m_03,2444.641,2449.6459,5.0049,I didn't- cause I wasn't even like s- I wa- I was never tryna gang bang in the first place. So I- ain't matter I was a RD-NAME-1. I was just,ain't,1,1,16.39707762,16.25,8.75
ATL_se0_ag1_m_03_1,2200,ATL_se0_ag1_m_03,2491.9631,2498.1727,6.2096,"that nigga came- he came and looked out for me and everything. He was like, you ain't gotta worry about shit. You ever come- you ever come around here again, tell 'em you with me, and you good.",ain't,1,1,15.46657003,15.3,11.75
ATL_se0_ag1_m_03_1,2203,ATL_int_01,2499.008,2500.0804,1.0724,"Ain't the, um,",ain't,1,1,28.32471541,27.86,25.5
ATL_se0_ag1_m_03_1,2233,ATL_int_01,2521.4401,2525.0851,3.645,"when you went from LA, you didn't even get in that type of culture down here?",didn't,1,0,8.858101199,7.63,6.75
ATL_se0_ag1_m_03_1,2309,ATL_se0_ag1_m_03,2606.3456,2608.0587,1.7131,"until I got down here. Yeah, cause we ain't- they ain't-",ain't,2,2,11.6595133,11.5,6.5
ATL_se0_ag1_m_03_1,2359,ATL_se0_ag1_m_03,2652.6957,2654.0611,1.3654,And it w- it- I didn't like it-,didn't,1,0,15.8212798,15.67,4.5
ATL_se0_ag1_m_04_1,100,ATL_int_01,142.2323,145.18,2.9477,"I like it. I like it, man. Ain't no other way to be, and when-",ain't,1,1,4.572104197,4.14,8.25
ATL_se0_ag1_m_04_1,144,ATL_int_01,181.3223,181.9276,0.6053,"you didn't know,",didn't,1,0,4.532733407,3.94,3.75
ATL_se0_ag1_m_04_1,219,ATL_se0_ag1_m_04,279.4177,284.1397,4.722,"Oh yeah, I mean that's what it is. Ain't no use in tryna look at it some other than way it was.",ain't,1,1,10.80966606,10.55,6
ATL_se0_ag1_m_04_1,304,ATL_int_01,410.2612,412.2514,1.9902,"Ah, I didn't even try to decline that.",didn't,1,0,9.500263967,9.02,10.25
ATL_se0_ag1_m_04_1,446,ATL_se0_ag1_m_04,604.0857,605.5448,1.4591,his potential. He ain't even,ain't,1,1,9.816173626,9.72,6
ATL_se0_ag1_m_04_1,454,ATL_int_01,613.5298,616.3589,2.8291,I ain't even think of it in that type of capacity. That's huge.,ain't,1,1,18.9133816,18.52,10.5
ATL_se0_ag1_m_04_1,543,ATL_se0_ag1_m_04,742.6506,744.6485,1.9979,"You know what I'm saying, I can't promise you nothing when I ain't got it, but",ain't,1,1,8.340359671,8.26,7.5
ATL_se0_ag1_m_04_1,607,ATL_int_01,819.3488,820.2459,0.8971,"didn't, um,",didn't,1,0,11.22158308,10.97,20
ATL_se0_ag1_m_04_1,657,ATL_se0_ag1_m_04,885.8461,887.376,1.5299,I ain't even reach back to say,ain't,1,1,9.306565907,9.26,4.75
ATL_se0_ag1_m_04_1,665,ATL_se0_ag1_m_04,896.9541,900.567,3.6129,"other people decisions, you know what I'm saying. God'll take care of that. I ain't gotta worry about that.",ain't,1,1,6.63737557,6.54,7.75
ATL_se0_ag1_m_04_1,686,ATL_int_01,930.7423,934.9223,4.18,Hold up now cause I- I done been to a couple your shows. I haven't been to all of 'em,haven't,1,0,17.35378875,17.31,8
ATL_se0_ag1_m_04_1,696,ATL_se0_ag1_m_04,943.8405,948.5309,4.6904,"And the ones who I do rock with, they see me and they know what's up, you know what I'm saying. It's like ain't nothing-",ain't,1,1,12.40888832,12.37,9.25
ATL_se0_ag1_m_04_1,699,ATL_se0_ag1_m_04,949.428,951.1861,1.7581,"ain't nothing- but I mean, at the end of the day,",ain't,1,1,9.326370582,9.31,8.5
ATL_se0_ag1_m_04_1,707,ATL_se0_ag1_m_04,959.6286,964.6181,4.9895,you know what I'm saying. But I ain't- I ain't really too worried about that. I ain't put too much energy into even thinking about that.,ain't,3,3,6.3466982,6.23,4.75
ATL_se0_ag1_m_04_1,733,ATL_int_01,1004.4073,1006.1345,1.7272, ain't gonna lie.,ain't,1,1,15.82584237,15.77,26.5
ATL_se0_ag1_m_04_1,760,ATL_int_01,1036.0984,1037.5715,1.4731,"which is why I didn't, you know,",didn't,1,0,13.95894577,13.7,12.5
ATL_se0_ag1_m_04_1,785,ATL_se0_ag1_m_04,1061.587,1066.0829,4.4959,"You evolve your mind, you'll understand what I'm saying. But if you can't, then you just ain't got that yet.",ain't,1,1,8.962918902,8.9,6.75
ATL_se0_ag1_m_04_2,23,ATL_se0_ag1_m_04,28.6396,36.3256,7.686,"I mean, I ain't even ready to get married yet, so why would I bring a kid into this world? I mean, I grew up without my dad, and I finally moved to Georgia with my dad, but",ain't,1,1,8.69359289,8.63,5.75
ATL_se0_ag1_m_04_2,101,ATL_se0_ag1_m_04,134.7113,135.6084,0.8971,I ain't the dumbest.,ain't,1,1,17.58115316,17.49,14.75
ATL_se0_ag1_m_04_2,169,ATL_se0_ag1_m_04,230.9073,234.3926,3.4853,I don't really think it's a thing that's too focused when you ain't achieved your goal yet.,ain't,1,1,14.97484517,14.75,8.5
ATL_se0_ag1_m_04_2,181,ATL_se0_ag1_m_04,245.0521,246.3861,1.334,and you ain't- you ain't earned it.,ain't,2,2,4.869758273,4.75,4.75
ATL_se0_ag1_m_04_2,183,ATL_se0_ag1_m_04,248.1854,251.7223,3.5369,It's like getting a raise and you ain't earn- it's like you gotta put in the work.,ain't,1,1,15.00206946,14.88,7.75
ATL_se0_ag1_m_04_2,252,ATL_se0_ag1_m_04,347.8822,349.7163,1.8341,So it ain't even got nothing to do with it.,ain't,1,1,8.999136829,8.83,19
ATL_se0_ag1_m_04_2,304,ATL_se0_ag1_m_04,428.8807,432.5207,3.64,"you ain't my competition. Not- no disrespect to no artists or nothing, but it just",ain't,1,1,15.69370417,15.64,13
ATL_se0_ag1_m_04_2,324,ATL_se0_ag1_m_04,453.0302,456.8352,3.805,"yeah, you ain't not finna get that from me because they not my competition, man i-",ain't,1,1,11.16387566,11.11,6.25
ATL_se0_ag1_m_04_2,334,ATL_se0_ag1_m_04,465.4021,467.139,1.7369,e- Drake ain't no bigger than,ain't,1,1,10.90067758,10.87,8.5
ATL_se0_ag1_m_04_2,336,ATL_se0_ag1_m_04,467.8092,471.9325,4.1233,"me, or Drake ain't no bigger than nobody else. He just had his opportunity before we did.",ain't,1,1,11.04958803,11,8
ATL_se0_ag1_m_04_2,345,ATL_se0_ag1_m_04,484.3934,485.8401,1.4467,And then I still ain't even reached-,ain't,1,1,16.18339954,16.09,18
ATL_se0_ag1_m_04_2,347,ATL_se0_ag1_m_04,486.2887,489.3241,3.0354,I still ain't even learnt myself fully. I haven't been able to be in the studio,haven't,1,0,13.26073878,13.13,4.75
ATL_se0_ag1_m_04_2,347,ATL_se0_ag1_m_04,486.2887,489.3241,3.0354,I still ain't even learnt myself fully. I haven't been able to be in the studio,ain't,1,1,13.26073878,13.13,4.75
ATL_se0_ag1_m_04_2,350,ATL_int_01,490.8708,492.4898,1.619,It hasn't happened yet.,hasn't,1,0,19.77793979,19.65,17.5
ATL_se0_ag1_m_04_2,410,ATL_se0_ag1_m_04,573.917,575.505,1.588,I'm not gonna really release all my m-,I'm not,1,0,5.766246938,5.7,3.75
ATL_se0_ag1_m_04_2,462,ATL_se0_ag1_m_04,670.9894,675.3808,4.3914,"s- walked in with the sign. Man, look, I'm not dimming my light for nobody twenty eighteen, man.",I'm not,1,0,15.66142098,15.52,5.5
ATL_se0_ag1_m_04_2,467,ATL_int_01,677.782,681.7166,3.9346,"I ain't gonna lie, man, you gotta be a certain type of ivi- individual to really-",ain't,1,1,10.71078508,10.62,11.5
ATL_se0_ag1_m_04_2,502,ATL_int_01,724.8547,728.5256,3.6709,"like oh man, this shit's lame. Ain't nobody else doing it, or blah blah blah.",ain't,1,1,7.743995874,7.46,6.75
ATL_se0_ag1_m_04_2,516,ATL_int_01,742.8031,748.3546,5.5515,"Yeah, yeah, one was a rapper, and one was a nobody, and both of 'em said, nah, that ain't really the way like that.",ain't,1,1,8.411951565,8.26,8.25
ATL_se0_ag1_m_04_2,583,ATL_int_01,835.4371,839.3452,3.9081,"but Michael Jordan's greatness, I ain't hear nobody saying, oh, man,",ain't,1,1,8.858821736,8.49,7.75
ATL_se0_ag1_m_04_2,612,ATL_se0_ag1_m_04,885.8861,887.0977,1.2116,"I'm not gonna say all that,",I'm not,1,0,11.93017713,11.85,2.25
ATL_se0_ag1_m_05_1,151,ATL_int_01,204.4039,205.9034,1.4995,and I didn't know that that's how,didn't,1,0,11.11662883,10.53,4.25
ATL_se0_ag1_m_05_1,193,ATL_se0_ag1_m_05,280.4189,285.759,5.3401,"kind of just tried to get our heads on straight. Um, we did a lot of different things that most schools in DeKalb County didn't do.",didn't,1,0,13.85405219,13.71,6
ATL_se0_ag1_m_05_1,199,ATL_se0_ag1_m_05,294.7442,299.6563,4.9121,So he was able to handle a less amount of kids. He didn't have the typical,didn't,1,0,14.75452518,14.55,18.75
ATL_se0_ag1_m_05_1,241,ATL_se0_ag1_m_05,359.8023,364.6474,4.8451,"music-wise. So I do still go up there occasionally. I haven't been up there maybe in about a year or two now,",haven't,1,0,9.885561238,9.8,5.25
ATL_se0_ag1_m_05_1,251,ATL_se0_ag1_m_05,376.5393,382.1885,5.6492,"they didn't- they don't- but of course they wasn't there to know what our culture was. But them telling me the culture of what it is now,",didn't,1,0,13.78741415,13.66,9.5
ATL_se0_ag1_m_05_1,330,ATL_se0_ag1_m_05,490.2033,491.8686,1.6653,"single man, so I'm not",I'm not,1,0,8.225157494,8.04,17
ATL_se0_ag1_m_05_1,393,ATL_se0_ag1_m_05,590.7887,592.8045,2.0158,I'm not so- I'm so focused on,I'm not,1,0,14.15008276,13.96,19.75
ATL_se0_ag1_m_05_1,467,ATL_int_01,709.4893,711.1747,1.6854,or some subjects you didn't like,didn't,1,0,17.06766845,15.88,12.75
ATL_se0_ag1_m_05_1,484,ATL_se0_ag1_m_05,736.1548,741.4176,5.2628,"I didn't like the literature that they had us reading, so I think that's more what made me didn't like language arts.",didn't,2,0,11.63008739,11.56,6
ATL_se0_ag1_m_05_1,639,ATL_se0_ag1_m_05,997.16,999.9428,2.7828,"That side- now not saying that side hasn't built, um,",hasn't,1,0,9.668270181,9.59,5.25
ATL_se0_ag1_m_05_1,753,ATL_int_01,1159.1078,1161.3026,2.1948,"Really didn't have time to, but I l- I let him know.",didn't,1,0,9.79032666,8.65,6
ATL_se0_ag1_m_05_1,777,ATL_int_01,1180.8667,1184.4022,3.5355,it sound like you haven't spend a day outside of I-two-eighty-five.,haven't,1,0,11.49052176,10.36,8.75
ATL_se0_ag1_m_05_1,822,ATL_se0_ag1_m_05,1254.6183,1256.7631,2.1448,And I wouldn't say that some of it hasn't been,hasn't,1,0,12.14803382,12.07,8
ATL_se0_ag1_m_05_1,976,ATL_se0_ag1_m_05,1492.5522,1496.3713,3.8191,"killings were going on, but it was a more peaceful time. You didn't have to worry about,",didn't,1,0,11.60832847,11.53,6.5
ATL_se0_ag1_m_05_1,989,ATL_se0_ag1_m_05,1511.3912,1516.4645,5.0733,"you know, we- we do understand that that's what the times were, and it- it definitely isn't right. But",isn't,1,0,12.98865047,12.92,8.25
ATL_se0_ag1_m_05_1,1053,ATL_se0_ag1_m_05,1598.9023,1602.8091,3.9068,"Um, and the two times that I did play it, I didn't get the vibe. I didn't get the feel.",didn't,2,0,14.15686866,13.9,4.75
ATL_se0_ag1_m_05_1,1306,ATL_se0_ag1_m_05,2004.9596,2008.1909,3.2313,"if it ain't making dollars in they eyes, it just don't make sense. So-",ain't,1,1,16.80747106,16.7,26.5
ATL_se0_ag1_m_05_1,1393,ATL_se0_ag1_m_05,2154.1031,2157.212,3.1089,"ain't nothing because the few Blacks that got a little bit of money,",ain't,1,1,11.54487422,11.44,6.75
ATL_se0_ag1_m_05_1,1497,ATL_se0_ag1_m_05,2289.3048,2293.4436,4.1388,we- Chinese food ain't no secret into what is- is cooking. Like,ain't,1,1,15.23554243,15.04,20
ATL_se0_ag2_f_01_1,93,ATL_se0_ag2_f_01,110.9088,112.4547,1.5459,"some college, but I didn't finish.",didn't,1,0,31.02047133,30.27,30
ATL_se0_ag2_f_01_1,134,ATL_se0_ag2_f_01,169.2429,170.6791,1.4362,"I didn't really grow up with him, so.",didn't,1,0,37.5160397,34.81,38.75
ATL_se0_ag2_f_01_1,579,ATL_se0_ag2_f_01,816.9827,820.383,3.4003,"to you, they mighta all looked the same, and to me they didn't look the same.",didn't,1,0,19.19396201,19.02,7
ATL_se0_ag2_f_01_1,731,ATL_se0_ag2_f_01,1012.9078,1014.6938,1.786,and they didn't have like siblings around. Like,didn't,1,0,19.42906164,19.09,33
ATL_se0_ag2_f_01_1,876,ATL_se0_ag2_f_01,1218.7948,1224.0212,5.2264,"her sisters didn't really grow with their mom, so make- to make the long story short, we ended up leaving,",didn't,1,0,15.80237594,15.6,30.5
ATL_se0_ag2_f_01_1,982,ATL_se0_ag2_f_01,1372.8232,1377.3333,4.5101,"Cause we just so close knitted up there. Even if we didn't want to be, that's just the way that it's built.",didn't,1,0,16.79999418,16.56,5.75
ATL_se0_ag2_f_01_1,1099,ATL_se0_ag2_f_01,1526.7732,1528.8005,2.0273,I didn't like school.,didn't,1,0,16.69354603,16.62,12.5
ATL_se0_ag2_f_01_1,1107,ATL_se0_ag2_f_01,1535.5858,1537.5278,1.942,"we didn't do anything.  We took naps,",didn't,1,0,35.35313218,34.53,41.75
ATL_se0_ag2_f_01_1,1177,ATL_se0_ag2_f_01,1632.5164,1640.4376,7.9212,"My glasses, I didn't have my glasses. I wear glasses to see the board. I would tell him everyday, I can't see. And then he'll be mad that I didn't turn in my work and stuff like that.",didn't,2,0,20.44898584,20.22,37.5
ATL_se0_ag2_f_01_1,1214,ATL_se0_ag2_f_01,1690.1572,1692.374,2.2168,she ain't gonna like you. So those are two people I had,ain't,1,1,20.9035899,20.74,34
ATL_se0_ag2_f_01_1,1224,ATL_se0_ag2_f_01,1702.7213,1703.3406,0.6193,I didn't know,didn't,1,0,20.83700558,20.61,4.25
ATL_se0_ag2_f_01_1,1257,ATL_se0_ag2_f_01,1752.2857,1755.7399,3.4542,"because I didn't know that like, in acting class you have to act like a-",didn't,1,0,23.07338194,22.92,8
ATL_se0_ag2_f_01_1,1262,ATL_se0_ag2_f_01,1764.7584,1767.8267,3.0683,than to be focused on my craft. So that didn't last long.,didn't,1,0,23.12110785,22.89,33.5
ATL_se0_ag2_f_01_1,1296,ATL_se0_ag2_f_01,1804.8673,1807.8462,2.9789,to myself. I didn't really do anything extracurricular in school.,didn't,1,0,18.39793222,18.12,25
ATL_se0_ag2_f_01_1,1298,ATL_se0_ag2_f_01,1809.091,1810.2627,1.1717,"Didn't wanna do it,",didn't,1,0,10.24415546,10.14,3.75
ATL_se0_ag2_f_01_1,1341,ATL_se0_ag2_f_01,1878.244,1886.1592,7.9152,"like that. Not- it's no offense to any person that's from Atlanta, but I just haven't come across like somebody that I could relate to and understand why,",haven't,1,0,25.88390525,25.4,34
ATL_se0_ag2_f_01_1,1370,ATL_se0_ag2_f_01,1927.3733,1930.3761,3.0028,"if they ain't go no money, they ain't gotta talk to her.",ain't,2,2,13.64157956,13.33,5
ATL_se0_ag2_f_01_1,1373,ATL_se0_ag2_f_01,1933.5738,1936.6077,3.0339,"I'm not saying there's not girls like that in New York, cause they are.",I'm not,1,0,14.79190792,14.57,6.5
ATL_se0_ag2_f_01_1,1375,ATL_se0_ag2_f_01,1936.9339,1939.014,2.0801,And I didn't hang out with them there either.,didn't,1,0,17.9973348,17.61,6.75
ATL_se0_ag2_f_01_1,1380,ATL_se0_ag2_f_01,1945.2595,1948.1681,2.9086,"lie, like I'm not gonna not be your friend because",I'm not,1,0,21.73804205,21.27,12.25
ATL_se0_ag2_f_01_1,1390,ATL_se0_ag2_f_01,1963.5713,1966.2045,2.6332,"I just haven't found that right Atlanta person that,",haven't,1,0,30.20627815,29.08,35.75
ATL_se0_ag2_f_01_1,1403,ATL_se0_ag2_f_01,1983.7776,1987.5449,3.7673,"I'm not tryna pick up no other accent, unless I go to London or something like that.",I'm not,1,0,16.12880698,15.8,8.75
ATL_se0_ag2_f_01_1,1526,ATL_se0_ag2_f_01,2148.1479,2150.5235,2.3756,I ain't taking no bus to come meet you.,ain't,1,1,19.00387282,18.84,27
ATL_se0_ag2_f_01_1,1528,ATL_se0_ag2_f_01,2151.6943,2154.1904,2.4961,I'm not getting on no train. ,I'm not,1,0,19.73937454,19.54,22.75
ATL_se0_ag2_f_01_1,1609,ATL_se0_ag2_f_01,2265.795,2268.1065,2.3115,"Yeah, when it's on the radio, but I didn't download it.",didn't,1,0,12.40289444,12.26,7
ATL_se0_ag2_f_01_1,1644,ATL_se0_ag2_f_01,2319.3091,2322.301,2.9919,those type of people. I didn't really pick up anybody from,didn't,1,0,24.77853738,24.5,33
ATL_se0_ag2_f_02_1,119,ATL_int_01,144.587,146.4443,1.8573,"I haven't heard that song before, but",haven't,1,0,5.41521177,5.28,4.5
ATL_se0_ag2_f_02_1,164,ATL_se0_ag2_f_02,199.816,201.0585,1.2425,I didn't wanna leave Florida.,didn't,1,0,11.55955762,11.53,27
ATL_se0_ag2_f_02_1,176,ATL_se0_ag2_f_02,218.5964,219.192,0.5956,didn't wanna,didn't,1,0,12.49206187,12.48,6
ATL_se0_ag2_f_02_1,459,ATL_se0_ag2_f_02,581.4035,586.7052,5.3017," no, my music is very versatile. It's very mainstream. Like I said, I'm not religious, so",I'm not,1,0,16.6132089,16.56,25.5
ATL_se0_ag2_f_02_1,659,ATL_se0_ag2_f_02,865.8587,870.6079,4.7492,"people are real inconsistent, and I'm not good at editing, so it kind of makes it discouraging. ",I'm not,1,0,21.6774975,21.6,33
ATL_se0_ag2_f_02_1,762,ATL_se0_ag2_f_02,1015.5189,1018.1873,2.6684,"I don't know what he did. I'm not God, but",I'm not,1,0,13.65830853,13.62,7.75
ATL_se0_ag2_f_02_1,768,ATL_int_01,1021.0313,1023.239,2.2077,He didn't do it to you. You know that for a fact.,didn't,1,0,11.8677567,11.11,12
ATL_se0_ag2_f_02_1,850,ATL_se0_ag2_f_02,1155.3626,1156.7999,1.4373,The food isn't even real.,isn't,1,0,16.97534036,16.86,30
ATL_se0_ag2_f_02_1,890,ATL_int_01,1218.1188,1220.0305,1.9117,"They ain't- they probably ain't gonna let your ass back,",ain't,2,2,4.892310468,4.32,5
ATL_se0_ag2_f_02_1,932,ATL_se0_ag2_f_02,1278.4642,1279.919,1.4548,Definitely haven't used them. ,haven't,1,0,20.64948938,20.59,10.75
ATL_se0_ag2_f_02_1,933,ATL_int_01,1280.1475,1281.0148,0.8673,You haven't used it?,haven't,1,0,3.682237211,2.92,5.5
ATL_se0_ag2_f_02_1,934,ATL_se0_ag2_f_02,1281.0987,1285.0722,3.9735,"Nah, I haven't used that camera at all. I told you I'm not good at editing, so I'm not about to",I'm not,2,0,16.69590822,16.56,29.75
ATL_se0_ag2_f_02_1,934,ATL_se0_ag2_f_02,1281.0987,1285.0722,3.9735,"Nah, I haven't used that camera at all. I told you I'm not good at editing, so I'm not about to",haven't,1,0,16.69590822,16.56,29.75
ATL_se0_ag2_f_02_1,1062,ATL_int_01,1477.2481,1479.3421,2.094,Ain't nobody even about that life to crank that,ain't,1,1,7.471838816,6.9,5.25
ATL_se0_ag2_f_02_1,1113,ATL_int_01,1559.1328,1560.8767,1.7439,"Yeah, Play ain't going for that.",ain't,1,1,7.19571549,6.19,8
ATL_se0_ag2_f_02_1,1349,ATL_se0_ag2_f_02,1995.4818,1997.2759,1.7941,I just don't like them. I haven't-,haven't,1,0,18.32121546,18.18,33.5
ATL_se0_ag2_f_02_1,1388,ATL_se0_ag2_f_02,2053.1652,2054.1259,0.9607,aren't you from Alabama?,aren't,1,0,11.66391834,11.48,2
ATL_se0_ag2_f_02_1,1439,ATL_int_01,2112.2922,2114.4443,2.1521,"Nah, I'm not even gonna do it. I'm just gonna take your w-",I'm not,1,0,27.8696005,27.5,27.75
ATL_se0_ag2_f_02_1,1534,ATL_int_01,2232.8835,2233.4715,0.588,no they didn't.,didn't,1,0,6.4572093,5.67,4.5
ATL_se0_ag2_f_02_1,1578,ATL_int_01,2284.4373,2286.7538,2.3165,"I haven't, but I can only imagine.",haven't,1,0,10.20081339,9.76,9.5
ATL_se0_ag2_m_01_1,111,ATL_se0_ag2_m_01,115.6946,118.8388,3.1442,"when you come into this life, so I'm not ashamed of my name neither.",I'm not,1,0,8.363053765,8.15,6.25
ATL_se0_ag2_m_01_1,195,ATL_se0_ag2_m_01,215.7208,219.6589,3.9381,"because they know the system a little better, so they say, uh-uh you ain't gonna put that on me.",ain't,1,1,9.272775882,9.13,4
ATL_se0_ag2_m_01_1,238,ATL_se0_ag2_m_01,270.4725,274.1722,3.6997,"if you ain't- the true you ain't really the one that's in control,",ain't,2,2,10.18047743,10.08,4.75
ATL_se0_ag2_m_01_1,320,ATL_se0_ag2_m_01,389.0884,392.557,3.4686,compression chambers so ain't no air seeping and all of that.,ain't,1,1,7.554441518,7.44,4.25
ATL_se0_ag2_m_01_1,449,ATL_se0_ag2_m_01,565.8615,569.1259,3.2644,doing stuff that it ain't supposed to be doing to us.,ain't,1,1,17.69822818,17.58,8.25
ATL_se0_ag2_m_01_1,461,ATL_se0_ag2_m_01,581.4142,583.9343,2.5201,That ain't truly you. The true you is a baby,ain't,1,1,8.257878678,8.15,4.5
ATL_se0_ag2_m_01_1,541,ATL_se0_ag2_m_01,688.568,693.1592,4.5912,"you see a insect you ain't never seen before, and it's got this long stinger on and all this other-",ain't,1,1,13.20739944,12.99,5.25
ATL_se0_ag2_m_01_1,622,ATL_se0_ag2_m_01,817.0185,821.903,4.8845,"And ain't no doctor gonna tell you depression causes fibromyalgia, but I'm telling you it does.",ain't,1,1,14.80408092,14.7,9.75
ATL_se0_ag2_m_01_1,873,ATL_se0_ag2_m_01,1160.5518,1163.5455,2.9937,"it ain't true peace here, because the system's been hacked.",ain't,1,1,14.38244397,14.1,6
ATL_se0_ag2_m_01_1,892,ATL_int_01,1183.3647,1188.0411,4.6764,they didn't plan for a big ass meteorite to just come slap that shit.,didn't,1,0,17.57833085,17.36,11.25
ATL_se0_ag2_m_01_1,909,ATL_int_01,1206.6098,1211.8255,5.2157,ain't nobody gonna survive being on that ship for six thousand years just to make it to that other planet.,ain't,1,1,17.07198916,16.79,11.25
