File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,AintVariation,InstancesCountPerLine,FeatureCountPerLine,WadaSNRMeade,WadaSNRRigal,NistSNRRigal,SyllableCount,SpeechRate,amazon_transcription,deepspeech_transcription,deepspeech_ConfidenceLevel,google_transcription,google_ConfidenceLevel,IBMWatson_transcription,IBMWatson_ConfidenceLevel,microsoft_transcription
ATL_se0_ag1_m_01_1,463,ATL_se0_ag1_m_01,645.5799,648.2157,2.6358,I found out these niggas didn't have cameras in the school.,didnt,1,0,13.54645283,13.37,26.75,15,5.690871842,I found out these *** that have cameras in the school.,athamas and the school,-79.59375,I found out these niggas and have cameras in the school.,0.825625598,I found that these **** may have cameras in the school ,0.52,I found that these they have cameras in the school.
ATL_se0_ag1_m_01_1,483,ATL_se0_ag1_m_01,679.7257,682.0335,2.3078,"I'm not going to class, like ",imnot,1,0,28.57119946,28.49,20,7,3.033191784,I'm not going to class like.,going to clara,-28.94386482,You're not going to class like.,0.801978528,not going quite a ,0.4,I'm not going to class.
ATL_se0_ag1_m_01_1,515,ATL_se0_ag1_m_01,729.6218,734.1488,4.527,"Real deal, I- I swear to god, bruh. I didn't understand it either, bruh. That's it, I guess.",didnt,1,0,16.17213122,16.14,9.5,22,4.859730506,"Real deal I sort of got brand I don't understand it either, Press it I guess.",i see i understand to be the press is,-74.13478088,"I swear to God, I don't understand it either. But I said, I guess.",0.825773895,really do I I swear to god ever I understand you need rest I guess ,0.72,"Real deal I. I swear to God bro, I don't understand it either, but I said I guess."
ATL_se0_ag1_m_01_1,531,ATL_se0_ag1_m_01,749.1887,750.6779,1.4892,"they don't got cameras, they ain't gonna know.",ain't,1,1,10.96610238,10.85,6.5,11,7.38651625,They got cameras that ain't gonna know.,castagno,-38.70087051,Don't got cameras name.,0.712193191,don't got cameras they go no ,0.32,"Don't got cameras, Mangano."
ATL_se0_ag1_m_01_1,591,ATL_se0_ag1_m_01,832.7156,833.9545,1.2389,You ain't been here all week.,ain't,1,1,0.486354687,0.39,2,6,4.843005892,He ain't been here all week.,here we,-17.01349258,"you ain't been here, are we",0.547096372,you know you've been here %HESITATION we ,0.62,"You know, we've been here all week."
ATL_se0_ag1_m_01_1,608,ATL_se0_ag1_m_01,850.2618,851.2678,1.006,I ain't taking no notes.,ain't,1,1,13.45603718,13.3,22,6,5.964214712,I Ain't Taking no Notes.,take note,-18.79145813,Play. Take a note.,0.888600826,taking no notice ,0.22,I'm taking notes.
ATL_se0_ag1_m_01_1,621,ATL_se0_ag1_m_01,871.0085,874.3442,3.3357,"I don't- I didn't either, bruh. And then I learned it. I didn't want to, bruh.",didnt,2,0,7.796468308,7.71,4.25,19,5.695955871,I don't I didn't either bro and I learned I didn't want to bro.,i didn't either but i learned it i want to ,-50.66574478,"I don't know. I didn't either Brian and I learned I didn't want to, bro.",0.88392818,I don't I don't need to burn and I learned I didn't want to ,0.61,I don't. I didn't either Brian and I learned I didn't want too bro.
ATL_se0_ag1_m_01_1,664,ATL_se0_ag1_m_01,941.3659,945.9037,4.5378,they didn't tell me how long I was suspended. They just said don't come back to school til we sort shit out.,didnt,1,0,14.8668926,14.7,6.75,25,5.509277624,"They didn't tell me how long I was suspended, this that don't come back to school till we sort this shit out.",alongside at the school to wear,-110.6351166,"Didn't tell me how long I was to spend it. It said, don't come back to school two weeks, or should I?",0.77319777,into my loan I was new set on combat school to use words set up ,0.53,Don't tell me how long I was just finished it. Don't come back to school till we sort it out.
ATL_se0_ag1_m_01_1,877,ATL_se0_ag1_m_01,1237.9545,1239.3161,1.3616,"I'm not, bruh, or",imnot,1,0,10.02730503,9.86,5.5,4,2.937720329,I'm not brought or.,,-9.081218719,I'm not broke.,0.803329051,%HESITATION %HESITATION %HESITATION %HESITATION or ,0.74,I'm not bro or.
ATL_se0_ag1_m_01_1,921,ATL_se0_ag1_m_01,1308.0051,1310.8765,2.8714,"we didn't clock out for breaks. But they didn't pay me shit, so",didnt,2,0,17.82951835,17.5,21.75,15,5.223932576,"We didn't clock out for breaks, but they didn't pick me shit, so.",overestimate its,-72.89853668,"Show me clock out for breaks, but they didn't pay me shih tzus.",0.83073926,the card out for breaks but they didn't pay me **** so ,0.69,"You didn't clock out for breaks, but they didn't pay me **** so."
ATL_se0_ag1_m_01_1,942,ATL_se0_ag1_m_01,1333.6616,1335.9312,2.2696,"a bitch. Like I just didn't fuck with him, like,",didnt,1,0,18.52561086,18.27,8.25,11,4.846669017,The bitch like I just didn't fuck with him like.,the fat will,-48.66955566,bitch largest don't fuck with him like,0.742943943,but it slides been foot within like ,0.48,A ***** like I just don't **** with him.
ATL_se0_ag1_m_01_1,944,ATL_se0_ag1_m_01,1336.559,1339.3925,2.8335,"you know what I'm saying. I just didn't fuck with him so I- after a while,",didnt,1,0,15.15220963,15.04,22,19,6.705487912,"You know what I'm saying, I just didn't fuck with him, so after a while.",said potentate while,-81.81164551,"No, sir. I just didn't fuck with a fellow at the Y.",0.756869376,mostly I just info with us %HESITATION at the wow ,0.48,"You know, said just don't **** with us so after awhile."
ATL_se0_ag1_m_01_1,1367,ATL_se0_ag1_m_01,1988.6944,1990.9055,2.2111,"you know what I'm saying, like I'm not big on pork.",imnot,1,0,6.782793997,6.51,4,12,5.427162951,You know what I'm saying like I'm not big on part.,i beg not,-38.13544464,I'm saying like I'm not big on poor.,0.715266109,you know what I'm saying %HESITATION %HESITATION %HESITATION %HESITATION do or ,0.57,"You know, I'm saying like I'm not big on park."
ATL_se0_ag1_m_01_1,1371,ATL_se0_ag1_m_01,1993.6048,1995.2723,1.6675,I'm not gonna sit here and lie to y'all.,imnot,1,0,9.249122657,8.97,4.25,10,5.997001499,I'm not gonna sit here and lie to you.,,-13.77577877,I'm not going to sit here and lie to you.,0.949313939,let's see here and I. T. %HESITATION ,0.68,Not going to see her and lied to ya.
ATL_se0_ag1_m_01_1,1382,ATL_se0_ag1_m_01,2003.3539,2004.2017,0.8478,"I'm not gonna lie,",imnot,1,0,11.34839129,11.15,4.25,5,5.897617363,And I Don't Lie.,,-5.517748833,I don't lie.,0.732360542,%HESITATION ,0.9,I'm not gonna lie.
ATL_se0_ag1_m_01_1,1525,ATL_se0_ag1_m_01,2191.8168,2192.81,0.9932,Ain't got that one.,ain't,1,1,12.76808472,12.35,16.5,4,4.027386226,Thank God I don't.,,-7.938772202,I got.,0.839467525,and that %HESITATION ,0.45,Thank God down.
ATL_se0_ag1_m_01_1,1547,ATL_se0_ag1_m_01,2211.0813,2214.8263,3.745,"And you know what I'm saying, RD-NAME-2 means man in charge. I ain't know if niggas knew that.",ain't,1,1,11.87023441,11.61,4.75,19,5.073431242,You know saying means man in charge I know Nick Snowden.,meantime not,-76.74943542,"Tina said means, Man, In Charge Dino. Thanks neuter.",0.645843387,you know this %HESITATION means mandatory so you need ,0.22,You know Sam means man in charge. I know. Nice noodle.
ATL_se0_ag1_m_01_1,1552,ATL_Int_01,2218.392,2219.0673,0.6753,I ain't heard that.,ain't,1,1,14.19305717,13.76,16.5,4,5.923293351,All right.,,-4.819623947,,0,,0,No no.
ATL_se0_ag1_m_01_1,1735,ATL_se0_ag1_m_01,2509.4242,2512.2746,2.8504,"like I'm not gonna just turn to Family Guy. Somebody turn that shit on,",imnot,1,0,11.92032772,11.62,3.5,19,6.665731125,"Like I'm not gonna just turn the family guys might turn this, you know.",i turn to pangasinan,-124.3797073,"Like, I'm not going to turn the Family Guy's when I turn this shit off.",0.758747101,but I'm not going to turn on the guys my tennis you know ,0.61,"Like I'm not gonna just turn the family guys might turn this, you know."
ATL_se0_ag1_m_01_1,1738,ATL_se0_ag1_m_01,2512.8381,2515.6136,2.7755,"I ain't gonna like, bruh what the fuck is this? You know what I'm saying, but",ain't,1,1,11.61066847,11.53,6.25,18,6.485317961,"Don't be like what the fuck is, did you know what I'm saying But?",the foam,-57.64641953,Miami library. What the fuck is this?,0.783410907,I am but I work with the folks do you know and but ,0.55,I'm gonna be like bro. What the **** is did you know it's him but.
ATL_se0_ag1_m_01_1,1740,ATL_se0_ag1_m_01,2516.0892,2517.5673,1.4781,nah that ain't my- my choice.,ain't,1,1,11.68036828,11.5,4.25,6,4.059265273,That Ain't My Choice.,,-12.83821487,I didn't mind my choice.,0.937651336,but it might not so is ,0.27,I didn't mind my choice.
ATL_se0_ag1_m_01_1,1889,ATL_Int_01,2745.0514,2745.9858,0.9344,"I ain't gonna lie though, I f-",ain't,1,1,15.14243991,14.63,27.75,8,8.561643836,Hang on!,,-3.958337307,,0,thank ,0.36,"Hang on, line up."
ATL_se0_ag1_m_02_1,147,ATL_se0_ag1_m_02,147.7479,149.6452,1.8973,you know what I'm saying. You ain't even cocky at all.,ain't,1,1,11.15611744,10.04,3.75,14,7.378906868,You know I'm saying you ain't even cocky at all.,,-16.87723732,And you ain't even cocky at all.,0.806178927,no I'm saying you when you need it all ,0.47,"You know, I'm saying you ain't even cocky at all."
ATL_se0_ag1_m_02_1,438,ATL_se0_ag1_m_02,445.4934,448.5082,3.0148,"So it was just like, you know, I had other siblings, but I didn't have",didnt,1,0,18.74258119,17.01,7,18,5.97054531,"So it was just like, you know, I had other symptoms, but I didn't have.",now i have the sienite,-66.23883057,"I was just letting you know, I have other siblings, but I didn't have",0.875186503,%HESITATION this is %HESITATION you know I had a student but I didn't have ,0.55,"So just like you know I have other siblings, but I didn't have."
ATL_se0_ag1_m_02_1,577,ATL_se0_ag1_m_02,611.0881,613.7536,2.6655,it's like we didn't really actually communicate with each other.,didnt,1,0,21.06620867,20.31,22.25,17,6.377790283,It's like we didn't really actually communicate with each other.,we really actually communicated with so,-56.47550201,"So, we didn't really actually communicate with each other.",0.901682019,yes I we didn't really actually communicate with each other ,0.78,It's like we didn't really actually communicate with each other.
ATL_se0_ag1_m_02_1,617,ATL_se0_ag1_m_02,660.6785,663.1192,2.4407,poets aren't like artists like rappers.,aren't,1,0,50.08697107,46.42,8.25,10,4.097185234,Poets aren't like artists like rappers.,are artists like wrappers,-49.34246826,Poets aren't like artists like rappers.,0.88651067,%HESITATION it's aren't like artists like rappers ,0.7,Poets aren't like artists like rappers.
ATL_se0_ag1_m_02_1,771,ATL_se0_ag1_m_02,833.6291,836.0317,2.4026,Apple isn't far from the tree which means,isn't,1,0,27.08541099,26.77,37.5,10,4.162157663,Apple isn't Far from the Tree which means.,a fall from the tree which means,-29.23022652,Apple isn't far from the tree. Which means,0.966006339,apple is in far from the tree which means ,0.86,"Apple isn't far from the tree, which means."
ATL_se0_ag1_m_02_1,799,ATL_se0_ag1_m_02,868.0779,870.8981,2.8202,So from now on what we talk about ain't out the rectum.,ain't,1,1,29.50141139,27.88,6.25,14,4.964186937,So from now on what we talked about ain't out the rectum.,from now on while we talk about you at the rector,-59.06707001,"so from now on what we talked about, hanging out the rectum",0.934145153,so from now on what we talk about enough direct ,0.68,So from now will we talk about ain't out the ******?
ATL_se0_ag1_m_02_1,1001,ATL_int_01,1083.9502,1085.2855,1.3353,I'm not even good like that.,imnot,1,0,14.22935015,12.37,10.25,7,5.242267655,I'm not even good like that.,,-7.682167053,,0,I'm not ,0.7,I'm not even doing it like that.
ATL_se0_ag1_m_02_1,1139,ATL_se0_ag1_m_02,1237.9806,1240.4193,2.4387,"I like- I didn't- you know, they used to call me Shaq.",didnt,1,0,9.486021371,9.44,8,12,4.920654447,Like I didn't you know they used to call me shock.,you know they used to come she,-45.24687195,"L a, i didn't, you know, they used to call me Shay.",0.825862885,I lie I didn't you know they used to call me Shea ,0.57,"Well, I I didn't, you know they used to call me Shack."
ATL_se0_ag1_m_02_1,1167,ATL_se0_ag1_m_02,1276.1564,1277.8578,1.7014,but they ain't wanna take that time,ain't,1,1,12.82775565,12.76,4.5,8,4.702010109,But they don't want to take that time.,they want to say that time,-28.33273315,But didn't want to take that time.,0.761466622,but they want to say that time ,0.7,But they want to take that time.
ATL_se0_ag1_m_02_1,1171,ATL_se0_ag1_m_02,1279.8981,1284.7498,4.8517,"And, you know, it is what it is, cause I don't really give a fuck. I ain't in school no more. What they gonna do, write me up?",ain't,1,1,10.41154032,10.29,7.25,30,6.183399633,And you know it is what it is because I don't really give it for I ain't in school no more what they're gonna do write me up.,you know it is what it is because i don't really give in the school to wetherleigh me,-152.9012756,And you know it is what it is cuz I don't really give a fuck. I ain't in school no more where they going to write me up.,0.939343035,and you know it is what it is because I don't really give up high in the school number would again write me a ,0.72,And you know it is what it is. 'cause I don't really give for. I ain't in school no more. What they gonna do write me up.
ATL_se0_ag1_m_02_1,1177,ATL_se0_ag1_m_02,1289.1095,1292.4137,3.3042,"fuck you. Fuck you too. You ain't wanna take time, you know, to teach me,",ain't,1,1,15.78516029,15.58,26.75,16,4.842321893,"Fuck you, fuck you too, you don't want to take time to teach me.",for you do me an atone,-95.62404633,"Book you, but you do know, you ain't want to take down, you don't take me.",0.831951499,thank you cause you to anyone take down you don't see me ,0.59,"**** you, **** you do you wanna take time you don't teach me?"
ATL_se0_ag1_m_02_1,1189,ATL_se0_ag1_m_02,1301.4557,1302.6312,1.1755,RD-NAME-2 didn't make the cut.,didnt,1,0,20.10772098,19.86,36.5,5,4.253509145,Didn't make the cut.,then make the cut,-22.49617386,Didn't make the cut.,0.964707255,didn't make the cut ,0.79,Didn't make the cut.
ATL_se0_ag1_m_02_1,1222,ATL_se0_ag1_m_02,1332.9667,1334.911,1.9443,"like I ain't- I don't know nothing,",ain't,1,1,7.38426153,7.34,5,8,4.11459137,Like I ain't I don't know nothing.,i don't know nothing,-13.01377201,And I don't know nothing.,0.810457528,but I mean I don't know nothing ,0.37,"Like I, I don't know nothing."
ATL_se0_ag1_m_02_1,1231,ATL_se0_ag1_m_02,1347.4266,1349.6075,2.1809,"you know what I'm saying. I'm not saying that I am a coach,",imnot,1,0,16.42734697,16.3,25.25,15,6.877894447,You know I'm saying I'm not saying that I am a coach.,i'm not saying i am a coach,-31.64133072,I'm saying I'm not saying that I am a coach.,0.875073612,you know I'm saying I'm not saying that I am a coach ,0.89,"You know, I'm saying, I'm not saying that I am a coach."
ATL_se0_ag1_m_02_1,1284,ATL_int_01,1396.0216,1397.5394,1.5178,"apparently didn't, so.",didnt,1,0,100,100,46,7,4.611938332,Apparently well.,well ,-6.712960243,Well.,0.805102229,well I'm ,0.68,Apparently did well.
ATL_se0_ag1_m_02_1,1315,ATL_se0_ag1_m_02,1432.5082,1433.9879,1.4797,"because basketball didn't do it,",didnt,1,0,15.31861606,15.25,13.75,9,6.082313983,Because basketball didn't do it.,because baseball didn't do it,-37.70273972,Because basketball didn't do.,0.882678986,because basketball didn't do it ,0.83,Because basketball didn't do it.
ATL_se0_ag1_m_02_1,1473,ATL_se0_ag1_m_02,1612.2263,1613.8215,1.5952,automatically ain't gonna understand me,ain't,1,1,18.97743421,18.75,33,12,7.522567703,Automatically ain't gonna understand me.,stand,-19.27932358,Automatically ain't gone understand.,0.841953158,automatically going to same ,0.57,Automatically ain't going understanding.
ATL_se0_ag1_m_02_1,1754,ATL_se0_ag1_m_02,1923.7046,1925.1843,1.4797,Too bad they ain't paying me for this.,ain't,1,1,21.23229996,20.36,23.5,9,6.082313983,Aberdeen paying me for this.,a pain,-28.34557724,Too bad. I ain't paying me for this.,0.778012276,I mean it is ,0.33,Today in pain if it is.
ATL_se0_ag1_m_02_1,1768,ATL_se0_ag1_m_02,1937.5187,1938.586,1.0673,"I ain't gonna even,",ain't,1,1,11.49962699,10.38,3.25,6,5.621662138,I Ain't Going even.,,-5.477737427,,0,,0,Angle.
