File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,InstancesCountPerLine,FeatureCountPerLine,WadaSNRMeade,WadaSNRRigal,NistSNRRigal,SyllableCount,SpeechRate,amazon_transcription,deepspeech_transcription,deepspeech_ConfidenceLevel,google_transcription,google_ConfidenceLevel,IBMWatson_transcription,IBMWatson_ConfidenceLevel,microsoft_transcription
DCA_se3_ag1_f_04_1,720,DCA_se3_ag1_f_04,781.5161,783.2441,1.728,She done holler at me all the time.,1,1,15.20053563,15.09,6.25,9,5.208333333,She didn't holler at me all the time.,i really,-28.44255447,Seton Hall at me all the time.,0.781977355,seen it all and we all the time ,0.3,Cheating on me all the time.
DCA_se3_ag1_m_02_1,451,DCA_se3_ag1_m_02,526.1232,527.2016,1.0784,"I've done my best,",1,0,7.244564916,7.11,10.5,4,3.709198813,I've done my best.,,-8.871932983,I've done my best.,0.975116849,I've done my best ,0.88,I've done my best.
DCA_se3_ag1_m_02_1,2033,DCA_se3_ag1_m_02,2216.6827,2217.8465,1.1638,I've done some- I've,1,0,14.84014769,14.69,22.25,4,3.43701667,I've done some I've.,,-8.769509315,I've got some.,0.968285382,I've done so I've ,0.61,I've done some I've.
DCA_se3_ag1_m_02_1,2035,DCA_se3_ag1_m_02,2218.6566,2220.2911,1.6345,done some advertise- I've uh,1,0,11.15527026,11.03,4.75,7,4.282655246,Done some advertised I've.,sometime,-36.56658554,Does some advertise have?,0.88162756,does America ties have %HESITATION ,0.56,
DCA_se3_ag1_m_02_1,2546,DCA_se3_ag1_m_02,2711.2359,2714.7042,3.4683,They've done as much as they can. The- Meaning the white man- They've done as much as they can.,2,0,10.01940192,9.98,5.5,20,5.766513854,"They've done as much as they can mean the white man, they've done as much as they can.",done as much as they can in the white man done as much as they can,-70.29018402,They've done as much as they can. It make the white man. I've done as much as I can.,0.894527137,they've done as much as they can mean the white man they've done as much as they can ,0.8,"They've done as much as they can, mainly white man. They've done as much as they can."
DCA_se3_ag1_m_02_2,174,DCA_se3_ag1_m_02,172.6847,174.1546,1.4699,"what their ancestors have done,",1,0,10.22065132,10.13,6.25,7,4.762228723,But their ancestors have done.,as to ,-22.53258896,But their ass. That's what's up.,0.798614085,but their ancestors have done ,0.38,What their ancestors have done.
DCA_se3_ag1_m_03_1,368,DCA_se3_ag1_m_03,421.6089,424.2316,2.6227,"about uh, what somebody say had done to him, he could think about",1,0,14.55337593,14.5,23.25,17,6.481869829,About what somebody say had done to him he could think about.,about what somebody say i done to him he could think about,-58.16550446,About that. Would somebody say it done too? And he could think of,0.89444828,about %HESITATION would somebody say it done too and he could think about ,0.79,
DCA_se3_ag1_m_03_1,944,DCA_se3_ag1_m_03,1127.1428,1131.2324,4.0896,"have to stand there, look at the whole problem for about five minutes before she can figure out what she's done wrong.",1,0,15.57834138,15.51,23.75,27,6.602112676,Have to stand there look at the whole problem for about five minutes before she can figure out what she's done wrong.,the standing or look at the whole problem for our five minutes before she figure out what she's done wrong,-95.15775299,At the stand there. Look at the whole problem for about five minutes before she can figure out what you've done wrong.,0.886000872,at the stand there look at the whole problem for about five minutes before she figure out what she's done wrong ,0.77,Had to stand there and look at the whole problem for about 5 minutes before she can figure out what she's done wrong.
DCA_se3_ag1_m_04_1,72,DCA_se3_ag1_m_04,59.5786,62.7459,3.1673,most of- most of our playing was done in the alley behind our houses.,1,0,12.86428213,12.77,6.75,18,5.683073912,Most of most of our playing was done in the alley behind our houses.,playing was done in all behind our house,-69.98845673,Most of most of our playing was done in the alley behind your house.,0.921603262,most of most of our plane was done in the alley behind our house is ,0.84,Most of most of our planning was done in the alley behind our houses.
DCA_se3_ag1_m_04_1,2864,DCA_se3_ag1_m_04,2262.7202,2265.7492,3.029,there was no real damage done to the car I think his steering was,1,0,12.62862922,12.58,5.5,16,5.282271377,"There was no real damage done to the car, I think his during was.",there was no real damage done to the car i think is during a,-51.99837875,There was no real Damage Done to the car. I think it's during was,0.956552863,there was no real damage done to the car I think it's during was ,0.94,There was no real damage done to the car. I think his during was.
DCA_se3_ag1_m_05_1,1045,DCA_se3_ag1_m_05,1177.7947,1180.4013,2.6066,Then after you know I'd done my little bit for everybody ,1,0,15.2240692,15.16,16.75,16,6.138264406,"Then after you know, I've done my little bit for everybody.",now i do my little bit for everybody,-42.76194,"You know, I do my little bit for everybody.",0.779960871,N. F. you know I've done a little bit for everybody ,0.81,Then after you know I've done my little bit for everybody.
DCA_se3_ag2_f_02_1,1006,DCA_se3_ag2_f_02,1536.5293,1537.6202,1.0909,that can be done,1,0,6.714111202,6.62,3.25,4,3.666697222,,can be done,-12.16891766,That can be done.,0.969181776,that can be done ,0.7,That can be done.
DCA_se3_ag2_f_03_1,1274,DCA_int_03,1503.352,1506.1929,2.8409,Is there anything that you feel that you would have done over again?,1,0,-1.835045657,-2.25,4.25,17,5.984019149,Is there anything that you feel that you would have done over again?,the etoile done one,-92.89272308,That you would have done over again.,0.844071031,though ,0.15,Is there anything that you feel that you would have done over again?
DCA_se3_ag2_f_03_1,1276,DCA_int_03,1507.1853,1508.3331,1.1478,That you wouldn't have done?,1,0,0.920405138,0.64,3.5,6,5.227391532,That you wouldn't have done.,i,-13.01462364,,0.0,,0.0,That you wouldn't have died.
DCA_se3_ag2_f_03_1,1277,DCA_se3_ag2_f_03,1509.5287,1511.958,2.4293,"I can tell you something I would not have done,",1,0,5.728506547,5.62,7.5,11,4.528053349,I can tell you something I would not have done.,nothing i would not have,-35.50358582,"I will tell you something, I would not have done.",0.966995537,I will tell you something I wouldn't active ,0.41,I will tell you something. I would not have done.
DCA_se3_ag2_m_02_1,652,DCA_se3_ag2_m_02,796.39,798.1908,1.8008,I think that he could have done it another way.,1,0,1.877222743,1.71,6.5,12,6.66370502,I think that he could have done it another way.,i think that he could have done it another way,-33.66707993,I think that he could have done it another way.,0.83108294,I think the ticket and then on the way ,0.47,I think that he could have done it another way.
DCA_se3_ag2_m_03_1,625,DCA_se3_ag2_m_03,783.659,786.4263,2.7673,mainly these things are done individually yeah.,1,0,12.60738447,12.52,10.5,12,4.336356738,Mainly these things are done individual.,in these things are done individual ,-43.5654068,"mainly these things are done, individually and",0.877177835,mainly these things of that individual ,0.73,"Mainly these things are done individually, yeah?"
DCA_se3_ag3_f_01_1,792,DCA_se3_ag3_f_01,1209.1749,1211.4624,2.2875,is done through correspondence.,1,0,7.076583066,7.01,6.5,7,3.06010929,Is done through correspondence.,it through her from,-44.42678452,Is done through correspondence.,0.620774329,is that true cars from ,0.32,Is done through correspondence.
DCA_se3_ag3_f_01_1,796,DCA_se3_ag3_f_01,1213.1925,1217.3605,4.168,and there are quite a few things to be done with these registrations,1,0,9.778783529,9.76,13.0,16,3.838771593,,there quite a few base to be done with these registers,-65.75241089,And there are quite a few things to be done with these registration.,0.858719885,and there are quite a few things to be done with these managed ,0.66,And there are quite a few things to be done with these registers.
DCA_se3_ag3_f_01_1,810,DCA_se3_ag3_f_01,1237.0464,1240.0219,2.9755,quite a few things to be done. It's quite interesting work.,1,0,1.747503553,1.65,4.25,14,4.705091581,,a few things to be done it's quite interesting work,-47.53291702,Quite a few things to be done is quite an interesting word.,0.957983196,quite a few things to be done it's quite interesting work ,0.89,Quite a few things to be done. It's quite interesting work.
DCA_se3_ag3_m_01_1,1209,DCA_se3_ag3_m_01,1769.2965,1774.0012,4.7047,myself in a little different way. I might have done little more than he did. ,1,0,13.82167089,13.79,11.75,20,4.251068081,Myself in a little different way I might have done a little more than he did yeah.,a little different way i might have done a little more,-62.66296768,"Myself, a little different way. I might have done a little more than Heat.",0.878648758,myself and a little different way I might have done little more ,0.73,Myself and a little different way I might have done a little more than he did.
DCA_se3_ag3_m_03_1,509,DCA_se3_ag3_m_03,705.3386,709.3653,4.0267,"looking at this, not having done anything about it,  you know.",1,0,15.84341636,15.82,9.5,16,3.973477041,"Looking at this, not having done anything about it, you know.",looking at this not at,-35.78958893,"Looking at this, not happy about it.",0.948064506,looking at this not done something about it ,0.73,"Looking at this, not having done anything about it, you know."
DCA_se3_ag3_m_03_1,517,DCA_se3_ag3_m_03,716.9458,719.3172,2.3714,know what it is that I haven't done today.,1,0,11.79493133,11.76,6.0,11,4.638610104,Know what it is that I haven't done today.,now what it is that i haven't done to day,-29.37188721,Know what it is and I haven't done today.,0.924249649,know what it is and I haven't done and %HESITATION ,0.82,"No, what it is that I haven't done today?"
DCA_se3_ag4_m_01_1,1606,DCA_se3_ag4_m_01,2106.9695,2112.3258,5.3563,So it hasn't- what have to be done about it? Nothing. And the Look magazine has a ver- very good article in there I think on that.,1,0,15.38187414,15.25,8.5,35,6.534361406,,so have done about and the look magazine has a very good article in the i think on ,-132.3207855,"So how is it that would have to be done about nothing and they look magazine has a very, very good article in there. I think.",0.855841517,I still have the will have to be done about that and they look magazine has a very very good article in there I think on that ,0.78,So that will have to be done about that and the local magazine has a very very good article in there. I think on that.
DCA_se3_ag4_m_01_1,1985,DCA_se3_ag4_m_01,2636.7788,2638.1496,1.3708,"However, some fellas have done it,",1,0,18.95341045,18.68,16.5,9,6.565509192,Where was Some Fellows have done it?,some sausage,-39.80176544,,0.0,or something like that ,0.28,There was some fellows have done it.
DCA_se3_ag4_m_01_1,1989,DCA_se3_ag4_m_01,2641.4615,2643.1052,1.6437,I don't know that I could have done it because,1,0,23.03443477,22.76,28.75,11,6.692218775,I don't know that I could have done it because.,that is because,-17.61867905,I don't know that I could have done it because,0.889947593,I don't know that because that it because ,0.85,I don't know that I could have done it because.
DCA_se3_ag4_m_01_1,1995,DCA_se3_ag4_m_01,2647.3535,2648.6016,1.2481,done that very well.,1,0,22.08191311,21.53,30.0,5,4.006089256,Done that very well.,very well,-12.41697598,Done that very well.,0.945418835,done that very well ,0.89,Done that very well.
DCA_se3_ag4_m_01_2,324,DCA_se3_ag4_m_01,417.1493,419.2145,2.0652,even s- a lot of us- being done,1,0,21.41739458,21.22,2.25,10,4.842146039,Even a lot of us being done.,,-12.24869347,Viva La Vida.,0.755130112,even a lot of the %HESITATION done ,0.75,Even a lot of us being done.
DCB_se1_ag1_f_01_1,307,DCB_se1_ag1_f_01,384.202,388.8302,4.6282,"Yeah, different organization- And we do interviews. We had to get- get the interviews done. We had to call 'em.",1,0,19.80345799,19.34,10.5,30,6.482001642,"Yeah, different organization and we do interviews we had to get the interviews done, we had a call on.",different ewe do interviews we had to get the energies and we had a call,-107.4860229,Different ways. They said we do interviews. We had to get get the interviews and we had to call.,0.884722888,yeah different organization and we do interviews we had to get get the interviews and we had a call on ,0.71,"Yeah, different organization. We do interviews. We had to get get the interviews down. We had a call on."
DCB_se1_ag1_f_01_1,1094,DCB_int_01,1324.7892,1327.0076,2.2184,"So it seems like you've done a lot of work with kids,",1,0,24.64115919,22.76,27.25,12,5.409304003,It seems like you've done a lot of work with kids.,you do a lot of work with king,-38.86602783,,0.0,though a lot of work with ,0.86,So it seems like you've done a lot of work with kids.
DCB_se1_ag1_f_02_1,486,DCB_se1_ag1_m_05,647.3986,648.6933,1.2947,Get all my work done.,1,0,19.9679125,19.62,28.0,5,3.861898509,Don't Be Yeah.,,-4.952486992,Don't be a jerk.,0.479709119,or ,0.23,Don't be a.
DCB_se1_ag1_f_02_1,556,DCB_se1_ag3_m_01,737.8734,739.8302,1.9568,be done to make school safer for,1,0,11.27560746,10.61,10.75,8,4.088307441,,to make school same,-36.04668427,,0.0,he's going to make schools safe ,0.6,Be done to make schools safer.
DCB_se1_ag1_f_02_1,632,DCB_se1_ag1_m_04,848.2871,853.1127,4.8256,"g- getting your work done, getting your grades done, doing an- any- any and everything",2,0,17.29526879,16.88,4.25,22,4.559018568,"Again your work done, getting your grades done, doing any any and everything.",we dungarvon any indian everything,-115.7729721,Virginia work done. On Your Grave. I'm doing an entity any and everything.,0.740280509,Daniel we're done getting a great guy doing it and in the Indian everything ,0.56,"Again, your work done. Getting your grades aren't doing anything any and everything."
