File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,InstancesCountPerLine,FeatureCountPerLine
sw2269B-ms98-a,81,B,537.509625,545.50975,8.000125,telling somebody about like a camping trip and i've i've done quite a few say with my sister is the stuff that you remember isn't you know really so much the uh,1,0
sw2272A-ms98-a,72,A,406.435875,413.145875,6.71,you know you've done something that's not too terrible but they want to slap your hand a little   -o,1,0
sw2273B-ms98-a,48,B,223.03175,227.958,4.92625,uh things i would like to have done differently on uh on the kids though,1,0
sw2274A-ms98-a,5,A,19.744375,29.646625,9.90225,it's not anything that seems to be um you know costing everybody a lot of money it's not a major topic of conversation it's just something that's done and accepted,1,0
sw2274B-ms98-a,14,B,49.781875,62.896625,13.11475,well i feel like something needs to be done here and i'm definitely in favor of the government i just think me- you know medical costs have as i've seen over the years just go up and up and up and already just this year,1,0
sw2274B-ms98-a,43,B,266.287375,273.343625,7.05625,you know get a big crown done you know things like that but,1,0
sw2275A-ms98-a,84,A,393.796125,404.451125,10.655,yeah the well i yeah i hardly ever watch it but uh as as i've seen it they've they've done sort of the same thing to where they've they started to let them_1 get together and then they pulled them_1 apart,1,0
sw2277B-ms98-a,71,B,332.66125,339.186,6.52475,and and i guess sometimes the availability of that of the room and how they done built the hospitals,1,0
sw2281A-ms98-a,21,A,69.842125,80.007,10.164875,and i don't know  have there been any good b- books published on that i know World War two my dad was a uh paratrooper in airborne one oh hundred and one um but i don't think they have done anything good on Viet Nam,1,0
sw2281A-ms98-a,68,A,305.352125,309.33675,3.984625,i was a little bit bored with it compared to some of the other stuff that i've heard he'd done,1,0
sw2281A-ms98-a,131,A,555.329625,567.9585,12.628875,that was good and Poland yeah and i've done some of those yeah i like i like things that are those are a few of the ones i can take of his i like it when they actually are giving you information in a novel format i guess would be the,1,0
sw2281B-ms98-a,73,B,309.058125,315.771625,6.7135,he's uh that's one of the better ones uh i've got i think my favorite that he's done is is A Clear and Present Danger,1,0
sw2283A-ms98-a,12,A,105.74475,117.168125,11.423375,my house is on a main road  and it has nothing  i mean nothing  but uh what i do do is now i've always done it is at my father's house,1,0
sw2284A-ms98-a,21,A,115.683375,125.2775,9.594125,you know i'm not afraid of what they've done i'm not afraid of Saddam Hussein i feel he's lost and you know he needs to get  just like the everybody else but,1,0
sw2289A-ms98-a,47,A,369.337875,375.197375,5.8595,instead of carrying your newspapers when they get done with them_1 at the end of the day they throw them_1 in the trash,1,0
sw2290A-ms98-a,26,A,91.1,101.974125,10.874125,the uh bill fishing tournaments they usually have so i have not done uh much freshwater uh fishing not,1,0
sw2290B-ms98-a,56,B,212.2925,218.7145,6.422,well most of my fishing is done at um area lakes around here freshwater lakes and,1,0
sw2291B-ms98-a,43,B,248.895625,260.834625,11.939,because we n- you know we need to we need to uh instead of worrying about saving jobs or raising salaries i think we need to worry about uh how well the job's getting done,1,0
sw2292B-ms98-a,52,B,297.611125,309.49475,11.883625,i think that's that's pretty nice but i have to say that since we've come here we haven't done it too much though we haven't enrolled in too many of the classes or or any of that but that's a that's a nice benefit to have,1,0
sw2293B-ms98-a,50,B,293.470375,305.309875,11.8395,it it could go on for years and years until they they s- start to see some results and people can actually actually say yeah it's it's it's doing it's doing some damage and and something's got to be done,1,0
sw2293B-ms98-a,55,B,323.80725,335.9915,12.18425,yeah well that's it you know i i i think we both agree it's it's one of those deals that uh i just think there's a lot of other problems right now and uh we've done a lot to take care of it,1,0
sw2296A-ms98-a,12,A,51.51825,60.044625,8.526375,yeah there are there are lots of bike paths i know my son is a biker and he he's done the whole C and O canal i think it's a hundred and eighty miles with the scouts,1,0
sw2296B-ms98-a,28,B,145.20425,154.828125,9.623875,and i'll be have much more energy when i'm done than when i started i mean i just feel great that happens to me probably one in four or five times that i swim,1,0
sw2296B-ms98-a,31,B,162.50775,169.565,7.05725,and you exercise and then it's sort of it's painful for a while but by the time you get done you're feeling really terrific,1,0
sw2297A-ms98-a,76,A,381.9745,385.13625,3.16175,picked up the car when it was all done and i says well how much is it,1,0
sw2298A-ms98-a,45,A,259.00875,262.4045,3.39575,uh do we think enough is being done to address it i,1,0
sw2298B-ms98-a,60,B,289.770375,294.12425,4.353875,nothing that makes headlines that much has been done really i don't think,1,0
sw2299B-ms98-a,17,B,74.619625,83.852875,9.23325,have them_1 pick that up but that's the extent of what i've done i'd like to be able to do more the problem is with a lot of it is you have to go,1,0
sw2304A-ms98-a,57,A,214.7795,221.635625,6.856125,and just cover it with some uh waxed paper and steam it just until the fish is done and it's a wonderful,1,0
sw2304A-ms98-a,70,A,261.381375,268.072625,6.69125,just two say two minutes check it after two minutes to see if the fish flakes and if the fish flakes it's done don't overcook it though,1,0
sw2305B-ms98-a,92,B,446.257125,459.905,13.647875,i was in the Air Force yeah yeah for myself i mean i think that military experience was fine it was just i just wish that there was something else that that that i could have done you know with,1,0
sw2306A-ms98-a,86,A,374.75025,383.990375,9.240125,um oh with the Dallas Cowboys although they haven't done very well the last couple of years but uh they'll be back up there,1,0
sw2309A-ms98-a,7,A,13.843,22.902375,9.059375,well i think it's a good idea i think our justice system needs a major overhaul and i'm not sure what needs to be done to fix it but i think they've got a lot of problems,1,0
sw2311A-ms98-a,23,A,153.149375,165.403375,12.254,i know because you know even like i ironed a shirt to come to work tonight you know just a nice blouse and if i was going to wear it with a suit or something i would have had done a a ten times better job,1,0
sw2314A-ms98-a,41,A,249.464625,259.205125,9.7405,the i think almost the only way that drug testing can be done fairly is if it's across the board from from the janitors to the executive management,1,0
sw2314B-ms98-a,22,B,121.23275,128.426125,7.193375,uh not if it's done fairly and that's probably my question is how how do you know it's done fairly,2,0
sw2315A-ms98-a,35,A,251.853375,258.2475,6.394125,i know a lot of people who've  other cars the same way and and have done very well,1,0
sw2316A-ms98-a,56,A,470.166625,481.593625,11.427,who knows bu- maybe we do we need some more Catholic schools support the church instead  they seem to have done a the good job in the past,1,0
sw2316B-ms98-a,14,B,107.41275,114.74175,7.329,well that was my experience going through junior high up there when i came down south for high school i was just repeating what i'd already done,1,0
sw2317B-ms98-a,17,B,42.295,47.790125,5.495125,or maybe little kids i've i've done weddings but not no- not big weddings like you know,1,0
sw2320A-ms98-a,107,A,461.65625,465.045125,3.388875,tell you what uh i think we about done our about five minutes,1,0
sw2323A-ms98-a,54,A,251.50575,254.67575,3.17,right i don't think we've done that to Saddam Hussein yet,1,0
sw2324B-ms98-a,20,B,111.54275,119.55125,8.0085,and it's easy to trans- we have a computer for just about everything now and if it's necessary to translate back and forth between them_1 it can be done,1,0
sw2325A-ms98-a,85,A,467.6435,476.418375,8.774875,so they don't have to charge as much and the hours are wonderful and i just i think it's the best thing i told Russ yest- that we should have done this a long time ago,1,0
sw2326A-ms98-a,84,A,342.031625,345.86925,3.837625,well think we about done our five minutes,1,0
sw2329A-ms98-a,57,A,250.885375,253.5875,2.702125,but now everything's done so,1,0
sw2330B-ms98-a,23,B,129.96125,135.150625,5.189375,i'm much more apt to get things done when it's at that sort of in between temperature,1,0
sw2331A-ms98-a,85,A,428.3915,438.141,9.7495,and when you know when i first got back into it i used to get mad because_1 i knew i could do something and i didn't get it done you know and i just well i need to slice this ball around here i naturally slice anyway,1,0
sw2333B-ms98-a,140,B,507.879625,510.76475,2.885125,yeah yeah i- i've done that before,1,0
sw2334A-ms98-a,7,A,19.16575,26.150375,6.984625,well i it was done for me after a while i had a uh i had a business going,1,0
sw2334B-ms98-a,136,B,562.512375,564.603375,2.091,and get that done this summer,1,0
sw2334B-ms98-a,142,B,583.162375,586.191125,3.02875,why there been so much work done already,1,0
sw2335B-ms98-a,36,B,162.80425,165.927,3.12275,you know but i'm sure there's something can be done,1,0
sw2336A-ms98-a,32,A,141.18775,152.819625,11.631875,well Ford's done a real good job in the last uh say ten years or at least the last five to te- six years so of really turning around their um quality i think um,1,0
sw2339A-ms98-a,21,A,75.74225,77.88675,2.1445,have you done any camping around here,1,0
sw2339B-ms98-a,23,B,86.584125,93.164375,6.58025,and we've done things like when when it's kind of cold we take extension cords and we've all got heaters in our tents ,1,0
sw2339B-ms98-a,130,B,436.247375,439.06075,2.813375,i've done it in a shelter,1,0
sw2347B-ms98-a,101,B,490.15875,503.742,13.58325,and i think it gets scary for them to see change also they've been used to being really to be honest in in society and in a way number one and they come home and everything's done for them and their meal is served,1,0
sw2352B-ms98-a,132,B,493.27275,506.392875,13.120125,yeah and the prob- the problem i mean we've got all these environmental organizations but they're all pulling in different directions and it's the the end results is is just a nullity nobody's getting anything done,1,0
sw2353A-ms98-a,12,A,45.456125,60.403125,14.947,you know i- i really agree with you um i uh though i've never done that myself i i'm was a basically an education major when i graduated from college and i accepted a job that at the time was just slightly above the poverty level to teach,1,0
sw2353A-ms98-a,22,A,138.616125,147.45725,8.841125,uh and i thought that was you know very interesting and i- i would have thought of that earlier i probably would have done you know just like is that is this is that the Mormon church,1,0
sw2353B-ms98-a,2,B,4.006875,18.915375,14.9085,well i know it's hard for young people to think about giving up their years you know their  carefree years but people that i have known that have done that i like from other countries especially Germany and Finland um ,1,0
