File,Line,Speaker,UttStartTime,UttEndTime,UttLength,InstancesCountPerLine,FeatureCountPerLine,Content,SubjectWordToken,PredicateWordToken,WordPattern,SubjectPOS,PredicatePOS,POSPattern,L50,L49,L48,L47,L46,L45,L44,L43,L42,L41,L40,L39,L38,L37,L36,L35,L34,L33,L32,L31,L30,L29,L28,L27,L26,L25,L24,L23,L22,L21,L20,L19,L18,L17,L16,L15,L14,L13,L12,L11,L10,L9,L8,L7,L6,L5,L4,L3,L2,L1,ContentFeature,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40
ATL_se0_ag1_m_03_1,1758,ATL_se0_ag1_m_03,1983.8372,1986.754,2.9168,1,1,"they'll work with you. California, if you ain't got it then, don't even talk to me.",you,got,you_ain't_got,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,they'll,work,with,you.,"California,",if,you,ain't ,got,it,"then,",don't,even,talk,to,me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_03_1,1826,ATL_se0_ag1_m_03,2055.1483,2056.5637,1.4154,1,1,"And then like if we ain't feeling it,",we,feeling,we_ain't_feeling,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,And,then,like,if,we,ain't ,feeling,"it,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_03_1,1829,ATL_se0_ag1_m_03,2058.6038,2061.5581,2.9543,1,1,I ain't feeling it no more. We still friends. We still cool.,I,feeling,I_ain't_feeling,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,feeling,it,no,more.,We,still,friends.,We,still,cool.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_03_1,1833,ATL_se0_ag1_m_03,2063.0326,2064.0634,1.0308,1,1,"We not- nah, we ain't",we,constituentboundary,we_ain't_constituentboundary,PronounPersonal,ConstituentBoundary,PronounPersonal_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,We,not-,"nah,",we,ain't,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_03_1,1963,ATL_se0_ag1_m_03,2201.6874,2204.697,3.0096,1,1,"I'm like what the- hold on, bruh. This ain't the RD-NAME-3 I know. ",this,RD-NAME,this_ain't_RD-NAME,PronounDemonstrative,Noun,PronounDemonstrative_ain't_Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I'm,like,what,the-,hold,"on,",bruh.,This,ain't ,the,RD-NAME-3,I,know.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_03_1,1979,ATL_se0_ag1_m_03,2229.8313,2236.0118,6.1805,1,1,"you a slob. You a- we started going at it, and next thing you know, I was like, you know what, fuck it. I ain't f- get away from me, like stop talk- we- we done.",I,constituentboundary,I_ain't_constituentboundary,PronounPersonal,ConstituentBoundary,PronounPersonal_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,you,a,slob.,You,a-,we,started,going,at,"it,",and,next,thing,you,"know,",I,was,"like,",you,know,"what,",fuck,it.,I,ain't ,f-,get,away,from,"me,",like,stop,talk-,we-,we,done.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_03_1,2038,ATL_se0_ag1_m_03,2299.0736,2302.471,3.3974,1,1,You ain't always gotta be that nigga- I'll fight anybody. I'm smart.,you,nigga,you_ain't_nigga,PronounPersonal,Noun,PronounPersonal_ain't_Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You,ain't ,always,gotta,be,that,nigga-,I'll,fight,anybody.,I'm,smart.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_03_1,2042,ATL_se0_ag1_m_03,2304.3209,2306.9864,2.6655,1,1,So I took off. Like these niggas ain't finna get me today.,niggas,get,niggas_ain't_get,Noun,VerbBase,Noun_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,So,I,took,off.,Like,these,niggas,ain't ,finna,get,me,today.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_03_1,2044,ATL_se0_ag1_m_03,2307.8372,2310.3003,2.4631,1,1,"And I ain't even know if they had guns or not, so I just took off.",I,know,I_ain't_know,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,And,I,ain't ,even,know,if,they,had,guns,or,"not,",so,I,just,took,off.,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_03_1,2067,ATL_se0_ag1_m_03,2338.0528,2338.974,0.9212,1,1,"I ain't going down,",I,going,I_ain't_going,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,going,"down,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_03_1,2069,ATL_se0_ag1_m_03,2339.0776,2340.2583,1.1807,1,1,"you know, j- I ain't just going out.",I,going,I_ain't_going,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,you,"know,",j-,I,ain't ,just,going,out.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_03_1,2145,ATL_se0_ag1_m_03,2437.1888,2440.3256,3.1368,2,2,"on like the disrespectful shit. And I be like, uh, I ain't tryna hear that. I ain't-",I,constituentboundary,I_ain't_constituentboundary,PronounPersonal,ConstituentBoundary,PronounPersonal_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,on,like,the,disrespectful,shit.,And,I,be,"like,","uh,",I,ain't,tryna,hear,that.,I,ain't-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_03_1,2145,ATL_se0_ag1_m_03,2437.1888,2440.3256,3.1368,2,2,"on like the disrespectful shit. And I be like, uh, I ain't tryna hear that. I ain't-",I,trying,I_ain't_trying,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,on,like,the,disrespectful,shit.,And,I,be,"like,","uh,",I,ain't ,tryna,hear,that.,I,ain't-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_03_1,2150,ATL_se0_ag1_m_03,2444.641,2449.6459,5.0049,1,1,I didn't- cause I wasn't even like s- I wa- I was never tryna gang bang in the first place. So I- ain't matter I was a RD-NAME-1. I was just,I,matter,I_ain't_matter,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,didn't-,cause,I,wasn't,even,like,s-,I,wa-,I,was,never,tryna,gang,bang,in,the,first,place.,So,I-,ain't ,matter,I,was,a,RD-NAME-1.,I,was,just,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_03_1,2200,ATL_se0_ag1_m_03,2491.9631,2498.1727,6.2096,1,1,"that nigga came- he came and looked out for me and everything. He was like, you ain't gotta worry about shit. You ever come- you ever come around here again, tell 'em you with me, and you good.",you,worry,you_ain't_worry,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,that,nigga,came-,he,came,and,looked,out,for,me,and,everything.,He,was,"like,",you,ain't ,gotta,worry,about,shit.,You,ever,come-,you,ever,come,around,here,"again,",tell,'em,you,with,"me,",and,you,good.,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_03_1,2203,ATL_int_01,2499.008,2500.0804,1.0724,1,1,"ain't the, um,",constituentboundary,constituentboundary,constituentboundary_ain't_constituentboundary,ConstituentBoundary,ConstituentBoundary,ConstituentBoundary_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ain't ,"the,","um,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_03_1,2309,ATL_se0_ag1_m_03,2606.3456,2608.0587,1.7131,2,2,"until I got down here. Yeah, cause we ain't- they ain't-",they,constituentboundary,they_ain't_constituentboundary,PronounPersonal,ConstituentBoundary,PronounPersonal_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,until,I,got,down,here.,"Yeah,",cause,we,ain't-,they,ain't-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_03_1,2309,ATL_se0_ag1_m_03,2606.3456,2608.0587,1.7131,2,2,"until I got down here. Yeah, cause we ain't- they ain't-",we,constituentboundary,we_ain't_constituentboundary,PronounPersonal,ConstituentBoundary,PronounPersonal_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,until,I,got,down,here.,"Yeah,",cause,we,ain't-,they,ain't-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_04_1,100,ATL_int_01,142.2323,145.18,2.9477,1,1,"I like it. I like it, man. ain't no other way to be, and when-",constituentboundary,way,constituentboundary_ain't_way,ConstituentBoundary,Noun,ConstituentBoundary_ain't_Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,like,it.,I,like,"it,",man.,ain't ,no,other,way,to,"be,",and,when-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_04_1,219,ATL_se0_ag1_m_04,279.4177,284.1397,4.722,1,1,"Oh yeah, I mean that's what it is. ain't no use in tryna look at it some other than way it was.",constituentboundary,use,constituentboundary_ain't_use,ConstituentBoundary,Noun,ConstituentBoundary_ain't_Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oh,"yeah,",I,mean,that's,what,it,is.,ain't ,no,use,in,tryna,look,at,it,some,other,than,way,it,was.,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_04_1,446,ATL_se0_ag1_m_04,604.0857,605.5448,1.4591,1,1,his potential. He ain't even,he,constituentboundary,he_ain't_constituentboundary,PronounPersonal,ConstituentBoundary,PronounPersonal_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,his,potential.,He,ain't ,even,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_04_1,454,ATL_int_01,613.5298,616.3589,2.8291,1,1,I ain't even think of it in that type of capacity. That's huge.,I,think,I_ain't_think,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,even,think,of,it,in,that,type,of,capacity.,That's,huge.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_04_1,543,ATL_se0_ag1_m_04,742.6506,744.6485,1.9979,1,1,"You know what I'm saying, I can't promise you nothing when I ain't got it, but",I,got,I_ain't_got,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You,know,what,I'm,"saying,",I,can't,promise,you,nothing,when,I,ain't ,got,"it,",but,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_04_1,657,ATL_se0_ag1_m_04,885.8461,887.376,1.5299,1,1,I ain't even reach back to say,I,reach,I_ain't_reach,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,even,reach,back,to,say,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_04_1,665,ATL_se0_ag1_m_04,896.9541,900.567,3.6129,1,1,"other people decisions, you know what I'm saying. God'll take care of that. I ain't gotta worry about that.",I,worry,I_ain't_worry,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,people,"decisions,",you,know,what,I'm,saying.,God'll,take,care,of,that.,I,ain't ,gotta,worry,about,that.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_04_1,696,ATL_se0_ag1_m_04,943.8405,948.5309,4.6904,1,1,"And the ones who I do rock with, they see me and they know what's up, you know what I'm saying. It's like ain't nothing-",constituentboundary,nothing,constituentboundary_ain't_nothing,ConstituentBoundary,PronounIndefinite,ConstituentBoundary_ain't_PronounIndefinite,,,,,,,,,,,,,,,,,,,,,,,,,,,,And,the,ones,who,I,do,rock,"with,",they,see,me,and,they,know,what's,"up,",you,know,what,I'm,saying.,It's,like,ain't ,nothing-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_04_1,699,ATL_se0_ag1_m_04,949.428,951.1861,1.7581,1,1,"ain't nothing- but I mean, at the end of the day,",constituentboundary,nothing,constituentboundary_ain't_nothing,ConstituentBoundary,PronounIndefinite,ConstituentBoundary_ain't_PronounIndefinite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ain't ,nothing-,but,I,"mean,",at,the,end,of,the,"day,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_04_1,707,ATL_se0_ag1_m_04,959.6286,964.6181,4.9895,3,3,you know what I'm saying. But I ain't- I ain't really too worried about that. I ain't put too much energy into even thinking about that.,I,constituentboundary,I_ain't_constituentboundary,PronounPersonal,ConstituentBoundary,PronounPersonal_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,you,know,what,I'm,saying.,But,I,ain't-,I,ain't,really,too,worried,about,that.,I,ain't,put,too,much,energy,into,even,thinking,about,that.,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_04_1,707,ATL_se0_ag1_m_04,959.6286,964.6181,4.9895,3,3,you know what I'm saying. But I ain't- I ain't really too worried about that. I ain't put too much energy into even thinking about that.,I,put,I_ain't_put,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,you,know,what,I'm,saying.,But,I,ain't-,I,ain't,really,too,worried,about,that.,I,ain't ,put,too,much,energy,into,even,thinking,about,that.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_04_1,707,ATL_se0_ag1_m_04,959.6286,964.6181,4.9895,3,3,you know what I'm saying. But I ain't- I ain't really too worried about that. I ain't put too much energy into even thinking about that.,I,worried,I_ain't_worried,PronounPersonal,Adjective,PronounPersonal_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,you,know,what,I'm,saying.,But,I,ain't-,I,ain't ,really,too,worried,about,that.,I,ain't,put,too,much,energy,into,even,thinking,about,that.,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_04_1,733,ATL_int_01,1004.4073,1006.1345,1.7272,1,1, ain't gonna lie.,constituentboundary,lie,constituentboundary_ain't_lie,ConstituentBoundary,VerbBase,ConstituentBoundary_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ain't ,gonna,lie.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_04_1,785,ATL_se0_ag1_m_04,1061.587,1066.0829,4.4959,1,1,"You evolve your mind, you'll understand what I'm saying. But if you can't, then you just ain't got that yet.",you,got,you_ain't_got,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You,evolve,your,"mind,",you'll,understand,what,I'm,saying.,But,if,you,"can't,",then,you,just,ain't ,got,that,yet.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_04_2,23,ATL_se0_ag1_m_04,28.6396,36.3256,7.686,1,1,"I mean, I ain't even ready to get married yet, so why would I bring a kid into this world? I mean, I grew up without my dad, and I finally moved to Georgia with my dad, but",I,ready,I_ain't_ready,PronounPersonal,Adjective,PronounPersonal_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,"mean,",I,ain't ,even,ready,to,get,married,"yet,",so,why,would,I,bring,a,kid,into,this,world?,I,"mean,",I,grew,up,without,my,"dad,",and,I,finally,moved,to,Georgia,with,my,"dad,",but,,,,,,
ATL_se0_ag1_m_04_2,101,ATL_se0_ag1_m_04,134.7113,135.6084,0.8971,1,1,I ain't the dumbest.,I,dumbest,I_ain't_dumbest,PronounPersonal,Adjective,PronounPersonal_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,the,dumbest.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_04_2,169,ATL_se0_ag1_m_04,230.9073,234.3926,3.4853,1,1,I don't really think it's a thing that's too focused when you ain't achieved your goal yet.,you,achieved,you_ain't_achieved,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,don't,really,think,it's,a,thing,that's,too,focused,when,you,ain't ,achieved,your,goal,yet.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_04_2,181,ATL_se0_ag1_m_04,245.0521,246.3861,1.334,2,2,and you ain't- you ain't earned it.,you,constituentboundary,you_ain't_constituentboundary,PronounPersonal,ConstituentBoundary,PronounPersonal_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,and,you,ain't-,you,ain't,earned,it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_04_2,181,ATL_se0_ag1_m_04,245.0521,246.3861,1.334,2,2,and you ain't- you ain't earned it.,you,earned,you_ain't_earned,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,and,you,ain't-,you,ain't ,earned,it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_04_2,183,ATL_se0_ag1_m_04,248.1854,251.7223,3.5369,1,1,It's like getting a raise and you ain't earn- it's like you gotta put in the work.,you,earn,you_ain't_earn,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It's,like,getting,a,raise,and,you,ain't ,earn-,it's,like,you,gotta,put,in,the,work.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_04_2,252,ATL_se0_ag1_m_04,347.8822,349.7163,1.8341,1,1,So it ain't even got nothing to do with it.,it,got,it_ain't_got,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,So,it,ain't ,even,got,nothing,to,do,with,it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_04_2,304,ATL_se0_ag1_m_04,428.8807,432.5207,3.64,1,1,"you ain't my competition. Not- no disrespect to no artists or nothing, but it just",you,competition,you_ain't_competition,PronounPersonal,Noun,PronounPersonal_ain't_Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,you,ain't ,my,competition.,Not-,no,disrespect,to,no,artists,or,"nothing,",but,it,just,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_04_2,324,ATL_se0_ag1_m_04,453.0302,456.8352,3.805,1,1,"yeah, you ain't not finna get that from me because they not my competition, man i-",you,get,you_ain't_get,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yeah,",you,ain't ,not,finna,get,that,from,me,because,they,not,my,"competition,",man,i-,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_04_2,334,ATL_se0_ag1_m_04,465.4021,467.139,1.7369,1,1,e- Drake ain't no bigger than,Drake,bigger,Drake_ain't_bigger,Noun,Adjective,Noun_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e-,Drake,ain't ,no,bigger,than,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_04_2,336,ATL_se0_ag1_m_04,467.8092,471.9325,4.1233,1,1,"me, or Drake ain't no bigger than nobody else. He just had his opportunity before we did.",Drake,bigger,Drake_ain't_bigger,Noun,Adjective,Noun_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"me,",or,Drake,ain't ,no,bigger,than,nobody,else.,He,just,had,his,opportunity,before,we,did.,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_04_2,345,ATL_se0_ag1_m_04,484.3934,485.8401,1.4467,1,1,And then I still ain't even reached-,I,reached,I_ain't_reached,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,And,then,I,still,ain't ,even,reached-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_04_2,347,ATL_se0_ag1_m_04,486.2887,489.3241,3.0354,1,1,I still ain't even learnt myself fully. I haven't been able to be in the studio,I,learnt,I_ain't_learnt,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,still,ain't ,even,learnt,myself,fully.,I,haven't,been,able,to,be,in,the,studio,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_04_2,467,ATL_int_01,677.782,681.7166,3.9346,1,1,"I ain't gonna lie, man, you gotta be a certain type of ivi- individual to really-",I,lie,I_ain't_lie,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,gonna,"lie,","man,",you,gotta,be,a,certain,type,of,ivi-,individual,to,really-,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_04_2,502,ATL_int_01,724.8547,728.5256,3.6709,1,1,"like oh man, this shit's lame. ain't nobody else doing it, or blah blah blah.",nobody,doing,nobody_ain't_doing,PronounIndefinite,VerbPresentParticiple,PronounIndefinite_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,like,oh,"man,",this,shit's,lame.,ain't ,nobody,else,doing,"it,",or,blah,blah,blah.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_04_2,516,ATL_int_01,742.8031,748.3546,5.5515,1,1,"Yeah, yeah, one was a rapper, and one was a nobody, and both of 'em said, nah, that ain't really the way like that.",that,way,that_ain't_way,PronounDemonstrative,Noun,PronounDemonstrative_ain't_Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yeah,","yeah,",one,was,a,"rapper,",and,one,was,a,"nobody,",and,both,of,'em,"said,","nah,",that,ain't ,really,the,way,like,that.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_04_2,583,ATL_int_01,835.4371,839.3452,3.9081,1,1,"but Michael Jordan's greatness, I ain't hear nobody saying, oh, man,",I,hear,I_ain't_hear,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,but,Michael,Jordan's,"greatness,",I,ain't ,hear,nobody,"saying,","oh,","man,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_05_1,1306,ATL_se0_ag1_m_05,2004.9596,2008.1909,3.2313,1,1,"if it ain't making dollars in they eyes, it just don't make sense. So-",it,making,it_ain't_making,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,if,it,ain't ,making,dollars,in,they,"eyes,",it,just,don't,make,sense.,So-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_05_1,1393,ATL_se0_ag1_m_05,2154.1031,2157.212,3.1089,1,1,"ain't nothing because the few Blacks that got a little bit of money,",constituentboundary,nothing,constituentboundary_ain't_nothing,ConstituentBoundary,PronounIndefinite,ConstituentBoundary_ain't_PronounIndefinite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ain't ,nothing,because,the,few,Blacks,that,got,a,little,bit,of,"money,",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag1_m_05_1,1497,ATL_se0_ag1_m_05,2289.3048,2293.4436,4.1388,1,1,we- Chinese food ain't no secret into what is- is cooking. Like,food,secret,food_ain't_secret,Noun,Noun,Noun_ain't_Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,we-,Chinese,food,ain't ,no,secret,into,what,is-,is,cooking.,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL_se0_ag2_f_01_1,1214,ATL_se0_ag2_f_01,1690.1572,1692.374,2.2168,1,1,she ain't gonna like you. So those are two people I had,she,like,she_ain't_like,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,she,ain't ,gonna,like,you.,So,those,are,two,people,I,had,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
