File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,AintVariation,InstancesCountPerLine,FeatureCountPerLine
ATL_se0_ag1_m_04_1,665,ATL_se0_ag1_m_04,896.9541,900.567,3.6129,"other people decisions, you know what I'm saying. God'll take care of that. I ain't gotta worry about that.",ain't,1,1
ATL_se0_ag1_m_04_1,686,ATL_int_01,930.7423,934.9223,4.18,Hold up now cause I- I done been to a couple your shows. I haven't been to all of 'em,haven't,1,0
ATL_se0_ag1_m_04_1,696,ATL_se0_ag1_m_04,943.8405,948.5309,4.6904,"And the ones who I do rock with, they see me and they know what's up, you know what I'm saying. It's like ain't nothing-",ain't,1,1
ATL_se0_ag1_m_04_1,699,ATL_se0_ag1_m_04,949.428,951.1861,1.7581,"ain't nothing- but I mean, at the end of the day,",ain't,1,1
ATL_se0_ag1_m_04_1,707,ATL_se0_ag1_m_04,959.6286,964.6181,4.9895,you know what I'm saying. But I ain't- I ain't really too worried about that. I ain't put too much energy into even thinking about that.,ain't,3,3
ATL_se0_ag1_m_04_1,733,ATL_int_01,1004.4073,1006.1345,1.7272, ain't gonna lie.,ain't,1,1
ATL_se0_ag1_m_04_1,760,ATL_int_01,1036.0984,1037.5715,1.4731,"which is why I didn't, you know,",didn't,1,0
ATL_se0_ag1_m_04_1,785,ATL_se0_ag1_m_04,1061.587,1066.0829,4.4959,"You evolve your mind, you'll understand what I'm saying. But if you can't, then you just ain't got that yet.",ain't,1,1
ATL_se0_ag1_m_04_2,23,ATL_se0_ag1_m_04,28.6396,36.3256,7.686,"I mean, I ain't even ready to get married yet, so why would I bring a kid into this world? I mean, I grew up without my dad, and I finally moved to Georgia with my dad, but",ain't,1,1
ATL_se0_ag1_m_04_2,101,ATL_se0_ag1_m_04,134.7113,135.6084,0.8971,I ain't the dumbest.,ain't,1,1
ATL_se0_ag1_m_04_2,169,ATL_se0_ag1_m_04,230.9073,234.3926,3.4853,I don't really think it's a thing that's too focused when you ain't achieved your goal yet.,ain't,1,1
ATL_se0_ag1_m_04_2,181,ATL_se0_ag1_m_04,245.0521,246.3861,1.334,and you ain't- you ain't earned it.,ain't,2,2
ATL_se0_ag1_m_04_2,183,ATL_se0_ag1_m_04,248.1854,251.7223,3.5369,It's like getting a raise and you ain't earn- it's like you gotta put in the work.,ain't,1,1
ATL_se0_ag1_m_04_2,252,ATL_se0_ag1_m_04,347.8822,349.7163,1.8341,So it ain't even got nothing to do with it.,ain't,1,1
ATL_se0_ag1_m_04_2,304,ATL_se0_ag1_m_04,428.8807,432.5207,3.64,"you ain't my competition. Not- no disrespect to no artists or nothing, but it just",ain't,1,1
ATL_se0_ag1_m_04_2,324,ATL_se0_ag1_m_04,453.0302,456.8352,3.805,"yeah, you ain't not finna get that from me because they not my competition, man i-",ain't,1,1
ATL_se0_ag1_m_04_2,334,ATL_se0_ag1_m_04,465.4021,467.139,1.7369,e- Drake ain't no bigger than,ain't,1,1
ATL_se0_ag1_m_04_2,336,ATL_se0_ag1_m_04,467.8092,471.9325,4.1233,"me, or Drake ain't no bigger than nobody else. He just had his opportunity before we did.",ain't,1,1
ATL_se0_ag1_m_04_2,345,ATL_se0_ag1_m_04,484.3934,485.8401,1.4467,And then I still ain't even reached-,ain't,1,1
ATL_se0_ag1_m_04_2,347,ATL_se0_ag1_m_04,486.2887,489.3241,3.0354,I still ain't even learnt myself fully. I haven't been able to be in the studio,ain't,1,1
ATL_se0_ag1_m_04_2,347,ATL_se0_ag1_m_04,486.2887,489.3241,3.0354,I still ain't even learnt myself fully. I haven't been able to be in the studio,haven't,1,0
ATL_se0_ag1_m_04_2,350,ATL_int_01,490.8708,492.4898,1.619,It hasn't happened yet.,hasn't,1,0
ATL_se0_ag1_m_04_2,410,ATL_se0_ag1_m_04,573.917,575.505,1.588,I'm not gonna really release all my m-,I'm not,1,0
ATL_se0_ag1_m_04_2,462,ATL_se0_ag1_m_04,670.9894,675.3808,4.3914,"s- walked in with the sign. Man, look, I'm not dimming my light for nobody twenty eighteen, man.",I'm not,1,0
ATL_se0_ag1_m_04_2,467,ATL_int_01,677.782,681.7166,3.9346,"I ain't gonna lie, man, you gotta be a certain type of ivi- individual to really-",ain't,1,1
ATL_se0_ag1_m_04_2,502,ATL_int_01,724.8547,728.5256,3.6709,"like oh man, this shit's lame. Ain't nobody else doing it, or blah blah blah.",ain't,1,1
ATL_se0_ag1_m_04_2,516,ATL_int_01,742.8031,748.3546,5.5515,"Yeah, yeah, one was a rapper, and one was a nobody, and both of 'em said, nah, that ain't really the way like that.",ain't,1,1
ATL_se0_ag1_m_04_2,583,ATL_int_01,835.4371,839.3452,3.9081,"but Michael Jordan's greatness, I ain't hear nobody saying, oh, man,",ain't,1,1
ATL_se0_ag1_m_04_2,612,ATL_se0_ag1_m_04,885.8861,887.0977,1.2116,"I'm not gonna say all that,",I'm not,1,0
ATL_se0_ag1_m_05_1,151,ATL_int_01,204.4039,205.9034,1.4995,and I didn't know that that's how,didn't,1,0
ATL_se0_ag1_m_05_1,193,ATL_se0_ag1_m_05,280.4189,285.759,5.3401,"kind of just tried to get our heads on straight. Um, we did a lot of different things that most schools in DeKalb County didn't do.",didn't,1,0
ATL_se0_ag1_m_05_1,199,ATL_se0_ag1_m_05,294.7442,299.6563,4.9121,So he was able to handle a less amount of kids. He didn't have the typical,didn't,1,0
ATL_se0_ag1_m_05_1,241,ATL_se0_ag1_m_05,359.8023,364.6474,4.8451,"music-wise. So I do still go up there occasionally. I haven't been up there maybe in about a year or two now,",haven't,1,0
ATL_se0_ag1_m_05_1,251,ATL_se0_ag1_m_05,376.5393,382.1885,5.6492,"they didn't- they don't- but of course they wasn't there to know what our culture was. But them telling me the culture of what it is now,",didn't,1,0
ATL_se0_ag1_m_05_1,330,ATL_se0_ag1_m_05,490.2033,491.8686,1.6653,"single man, so I'm not",I'm not,1,0
ATL_se0_ag1_m_05_1,393,ATL_se0_ag1_m_05,590.7887,592.8045,2.0158,I'm not so- I'm so focused on,I'm not,1,0
ATL_se0_ag1_m_05_1,467,ATL_int_01,709.4893,711.1747,1.6854,or some subjects you didn't like,didn't,1,0
ATL_se0_ag1_m_05_1,484,ATL_se0_ag1_m_05,736.1548,741.4176,5.2628,"I didn't like the literature that they had us reading, so I think that's more what made me didn't like language arts.",didn't,2,0
ATL_se0_ag1_m_05_1,639,ATL_se0_ag1_m_05,997.16,999.9428,2.7828,"That side- now not saying that side hasn't built, um,",hasn't,1,0
ATL_se0_ag1_m_05_1,753,ATL_int_01,1159.1078,1161.3026,2.1948,"Really didn't have time to, but I l- I let him know.",didn't,1,0
ATL_se0_ag1_m_05_1,777,ATL_int_01,1180.8667,1184.4022,3.5355,it sound like you haven't spend a day outside of I-two-eighty-five.,haven't,1,0
ATL_se0_ag1_m_05_1,822,ATL_se0_ag1_m_05,1254.6183,1256.7631,2.1448,And I wouldn't say that some of it hasn't been,hasn't,1,0
ATL_se0_ag1_m_05_1,976,ATL_se0_ag1_m_05,1492.5522,1496.3713,3.8191,"killings were going on, but it was a more peaceful time. You didn't have to worry about,",didn't,1,0
ATL_se0_ag1_m_05_1,989,ATL_se0_ag1_m_05,1511.3912,1516.4645,5.0733,"you know, we- we do understand that that's what the times were, and it- it definitely isn't right. But",isn't,1,0
ATL_se0_ag1_m_05_1,1053,ATL_se0_ag1_m_05,1598.9023,1602.8091,3.9068,"Um, and the two times that I did play it, I didn't get the vibe. I didn't get the feel.",didn't,2,0
ATL_se0_ag1_m_05_1,1306,ATL_se0_ag1_m_05,2004.9596,2008.1909,3.2313,"if it ain't making dollars in they eyes, it just don't make sense. So-",ain't,1,1
ATL_se0_ag1_m_05_1,1393,ATL_se0_ag1_m_05,2154.1031,2157.212,3.1089,"ain't nothing because the few Blacks that got a little bit of money,",ain't,1,1
ATL_se0_ag1_m_05_1,1497,ATL_se0_ag1_m_05,2289.3048,2293.4436,4.1388,we- Chinese food ain't no secret into what is- is cooking. Like,ain't,1,1
ATL_se0_ag2_f_01_1,93,ATL_se0_ag2_f_01,110.9088,112.4547,1.5459,"some college, but I didn't finish.",didn't,1,0
ATL_se0_ag2_f_01_1,134,ATL_se0_ag2_f_01,169.2429,170.6791,1.4362,"I didn't really grow up with him, so.",didn't,1,0
ATL_se0_ag2_f_01_1,579,ATL_se0_ag2_f_01,816.9827,820.383,3.4003,"to you, they mighta all looked the same, and to me they didn't look the same.",didn't,1,0
ATL_se0_ag2_f_01_1,731,ATL_se0_ag2_f_01,1012.9078,1014.6938,1.786,and they didn't have like siblings around. Like,didn't,1,0
ATL_se0_ag2_f_01_1,876,ATL_se0_ag2_f_01,1218.7948,1224.0212,5.2264,"her sisters didn't really grow with their mom, so make- to make the long story short, we ended up leaving,",didn't,1,0
ATL_se0_ag2_f_01_1,982,ATL_se0_ag2_f_01,1372.8232,1377.3333,4.5101,"Cause we just so close knitted up there. Even if we didn't want to be, that's just the way that it's built.",didn't,1,0
ATL_se0_ag2_f_01_1,1099,ATL_se0_ag2_f_01,1526.7732,1528.8005,2.0273,I didn't like school.,didn't,1,0
ATL_se0_ag2_f_01_1,1107,ATL_se0_ag2_f_01,1535.5858,1537.5278,1.942,"we didn't do anything.  We took naps,",didn't,1,0
ATL_se0_ag2_f_01_1,1177,ATL_se0_ag2_f_01,1632.5164,1640.4376,7.9212,"My glasses, I didn't have my glasses. I wear glasses to see the board. I would tell him everyday, I can't see. And then he'll be mad that I didn't turn in my work and stuff like that.",didn't,2,0
ATL_se0_ag2_f_01_1,1214,ATL_se0_ag2_f_01,1690.1572,1692.374,2.2168,she ain't gonna like you. So those are two people I had,ain't,1,1
ATL_se0_ag2_f_01_1,1224,ATL_se0_ag2_f_01,1702.7213,1703.3406,0.6193,I didn't know,didn't,1,0
ATL_se0_ag2_f_01_1,1257,ATL_se0_ag2_f_01,1752.2857,1755.7399,3.4542,"because I didn't know that like, in acting class you have to act like a-",didn't,1,0
ATL_se0_ag2_f_01_1,1262,ATL_se0_ag2_f_01,1764.7584,1767.8267,3.0683,than to be focused on my craft. So that didn't last long.,didn't,1,0
ATL_se0_ag2_f_01_1,1296,ATL_se0_ag2_f_01,1804.8673,1807.8462,2.9789,to myself. I didn't really do anything extracurricular in school.,didn't,1,0
ATL_se0_ag2_f_01_1,1298,ATL_se0_ag2_f_01,1809.091,1810.2627,1.1717,"Didn't wanna do it,",didn't,1,0
ATL_se0_ag2_f_01_1,1341,ATL_se0_ag2_f_01,1878.244,1886.1592,7.9152,"like that. Not- it's no offense to any person that's from Atlanta, but I just haven't come across like somebody that I could relate to and understand why,",haven't,1,0
ATL_se0_ag2_f_01_1,1370,ATL_se0_ag2_f_01,1927.3733,1930.3761,3.0028,"if they ain't go no money, they ain't gotta talk to her.",ain't,2,2
ATL_se0_ag2_f_01_1,1373,ATL_se0_ag2_f_01,1933.5738,1936.6077,3.0339,"I'm not saying there's not girls like that in New York, cause they are.",I'm not,1,0
ATL_se0_ag2_f_01_1,1375,ATL_se0_ag2_f_01,1936.9339,1939.014,2.0801,And I didn't hang out with them there either.,didn't,1,0
ATL_se0_ag2_f_01_1,1380,ATL_se0_ag2_f_01,1945.2595,1948.1681,2.9086,"lie, like I'm not gonna not be your friend because",I'm not,1,0
ATL_se0_ag2_f_01_1,1390,ATL_se0_ag2_f_01,1963.5713,1966.2045,2.6332,"I just haven't found that right Atlanta person that,",haven't,1,0
ATL_se0_ag2_f_01_1,1403,ATL_se0_ag2_f_01,1983.7776,1987.5449,3.7673,"I'm not tryna pick up no other accent, unless I go to London or something like that.",I'm not,1,0
ATL_se0_ag2_f_01_1,1526,ATL_se0_ag2_f_01,2148.1479,2150.5235,2.3756,I ain't taking no bus to come meet you.,ain't,1,1
ATL_se0_ag2_f_01_1,1528,ATL_se0_ag2_f_01,2151.6943,2154.1904,2.4961,I'm not getting on no train. ,I'm not,1,0
ATL_se0_ag2_f_01_1,1609,ATL_se0_ag2_f_01,2265.795,2268.1065,2.3115,"Yeah, when it's on the radio, but I didn't download it.",didn't,1,0
ATL_se0_ag2_f_01_1,1644,ATL_se0_ag2_f_01,2319.3091,2322.301,2.9919,those type of people. I didn't really pick up anybody from,didn't,1,0
ATL_se0_ag2_f_02_1,119,ATL_int_01,144.587,146.4443,1.8573,"I haven't heard that song before, but",haven't,1,0
ATL_se0_ag2_f_02_1,164,ATL_se0_ag2_f_02,199.816,201.0585,1.2425,I didn't wanna leave Florida.,didn't,1,0
ATL_se0_ag2_f_02_1,176,ATL_se0_ag2_f_02,218.5964,219.192,0.5956,didn't wanna,didn't,1,0
ATL_se0_ag2_f_02_1,459,ATL_se0_ag2_f_02,581.4035,586.7052,5.3017," no, my music is very versatile. It's very mainstream. Like I said, I'm not religious, so",I'm not,1,0
ATL_se0_ag2_f_02_1,659,ATL_se0_ag2_f_02,865.8587,870.6079,4.7492,"people are real inconsistent, and I'm not good at editing, so it kind of makes it discouraging. ",I'm not,1,0
ATL_se0_ag2_f_02_1,762,ATL_se0_ag2_f_02,1015.5189,1018.1873,2.6684,"I don't know what he did. I'm not God, but",I'm not,1,0
ATL_se0_ag2_f_02_1,768,ATL_int_01,1021.0313,1023.239,2.2077,He didn't do it to you. You know that for a fact.,didn't,1,0
ATL_se0_ag2_f_02_1,850,ATL_se0_ag2_f_02,1155.3626,1156.7999,1.4373,The food isn't even real.,isn't,1,0
ATL_se0_ag2_f_02_1,890,ATL_int_01,1218.1188,1220.0305,1.9117,"They ain't- they probably ain't gonna let your ass back,",ain't,2,2
ATL_se0_ag2_f_02_1,932,ATL_se0_ag2_f_02,1278.4642,1279.919,1.4548,Definitely haven't used them. ,haven't,1,0
ATL_se0_ag2_f_02_1,933,ATL_int_01,1280.1475,1281.0148,0.8673,You haven't used it?,haven't,1,0
ATL_se0_ag2_f_02_1,934,ATL_se0_ag2_f_02,1281.0987,1285.0722,3.9735,"Nah, I haven't used that camera at all. I told you I'm not good at editing, so I'm not about to",I'm not,2,0
ATL_se0_ag2_f_02_1,934,ATL_se0_ag2_f_02,1281.0987,1285.0722,3.9735,"Nah, I haven't used that camera at all. I told you I'm not good at editing, so I'm not about to",haven't,1,0
ATL_se0_ag2_f_02_1,1062,ATL_int_01,1477.2481,1479.3421,2.094,Ain't nobody even about that life to crank that,ain't,1,1
ATL_se0_ag2_f_02_1,1113,ATL_int_01,1559.1328,1560.8767,1.7439,"Yeah, Play ain't going for that.",ain't,1,1
ATL_se0_ag2_f_02_1,1349,ATL_se0_ag2_f_02,1995.4818,1997.2759,1.7941,I just don't like them. I haven't-,haven't,1,0
ATL_se0_ag2_f_02_1,1388,ATL_se0_ag2_f_02,2053.1652,2054.1259,0.9607,aren't you from Alabama?,aren't,1,0
ATL_se0_ag2_f_02_1,1439,ATL_int_01,2112.2922,2114.4443,2.1521,"Nah, I'm not even gonna do it. I'm just gonna take your w-",I'm not,1,0
ATL_se0_ag2_f_02_1,1534,ATL_int_01,2232.8835,2233.4715,0.588,no they didn't.,didn't,1,0
ATL_se0_ag2_f_02_1,1578,ATL_int_01,2284.4373,2286.7538,2.3165,"I haven't, but I can only imagine.",haven't,1,0
ATL_se0_ag2_m_01_1,111,ATL_se0_ag2_m_01,115.6946,118.8388,3.1442,"when you come into this life, so I'm not ashamed of my name neither.",I'm not,1,0
ATL_se0_ag2_m_01_1,195,ATL_se0_ag2_m_01,215.7208,219.6589,3.9381,"because they know the system a little better, so they say, uh-uh you ain't gonna put that on me.",ain't,1,1
ATL_se0_ag2_m_01_1,238,ATL_se0_ag2_m_01,270.4725,274.1722,3.6997,"if you ain't- the true you ain't really the one that's in control,",ain't,2,2
ATL_se0_ag2_m_01_1,320,ATL_se0_ag2_m_01,389.0884,392.557,3.4686,compression chambers so ain't no air seeping and all of that.,ain't,1,1
ATL_se0_ag2_m_01_1,449,ATL_se0_ag2_m_01,565.8615,569.1259,3.2644,doing stuff that it ain't supposed to be doing to us.,ain't,1,1
ATL_se0_ag2_m_01_1,461,ATL_se0_ag2_m_01,581.4142,583.9343,2.5201,That ain't truly you. The true you is a baby,ain't,1,1
ATL_se0_ag2_m_01_1,541,ATL_se0_ag2_m_01,688.568,693.1592,4.5912,"you see a insect you ain't never seen before, and it's got this long stinger on and all this other-",ain't,1,1
ATL_se0_ag2_m_01_1,622,ATL_se0_ag2_m_01,817.0185,821.903,4.8845,"And ain't no doctor gonna tell you depression causes fibromyalgia, but I'm telling you it does.",ain't,1,1
ATL_se0_ag2_m_01_1,873,ATL_se0_ag2_m_01,1160.5518,1163.5455,2.9937,"it ain't true peace here, because the system's been hacked.",ain't,1,1
ATL_se0_ag2_m_01_1,892,ATL_int_01,1183.3647,1188.0411,4.6764,they didn't plan for a big ass meteorite to just come slap that shit.,didn't,1,0
ATL_se0_ag2_m_01_1,909,ATL_int_01,1206.6098,1211.8255,5.2157,ain't nobody gonna survive being on that ship for six thousand years just to make it to that other planet.,ain't,1,1
ATL_se0_ag2_m_01_1,928,ATL_int_01,1232.1976,1237.8724,5.6748,cause they ain't realize til much later on that the ship was actually fucked up. That's the reason they was out in the first place.,ain't,1,1
ATL_se0_ag2_m_01_1,941,ATL_se0_ag2_m_01,1252.6286,1255.2235,2.5949,"Well, then you ain't on no planet, there's no time.",ain't,1,1
ATL_se0_ag2_m_01_1,1097,ATL_se0_ag2_m_01,1486.8026,1490.4002,3.5976,"you know, I ain't know what Freaknik was. I just happened to go downtown.",ain't,1,1
ATL_se0_ag2_m_01_1,1108,ATL_se0_ag2_m_01,1505.1213,1508.6724,3.5511,what's going on? They didn't stop the train un- all the way until we got to Lenox.,didn't,1,0
ATL_se0_ag2_m_01_1,1156,ATL_se0_ag2_m_01,1574.5893,1580.5018,5.9125,"They talked about the trash and all that, but they ain't never talked about how many millions of dollars they made in that m- that weekend.",ain't,1,1
ATL_se0_ag2_m_01_1,1184,ATL_se0_ag2_m_01,1626.8858,1628.8485,1.9627,You really ain't gonna see no dude in no,ain't,1,1
ATL_se0_ag2_m_01_1,1207,ATL_se0_ag2_m_01,1654.039,1655.6359,1.5969,I hope I'm not around for it.,I'm not,1,0
ATL_se0_ag2_m_01_1,1271,ATL_int_01,1749.4664,1752.4712,3.0048,This gotta be on google. I'm not even going for that.,I'm not,1,0
ATL_se0_ag2_m_01_1,1275,ATL_int_01,1755.4854,1756.5585,1.0731,I'm not going for that.,I'm not,1,0
ATL_se0_ag2_m_01_1,1276,ATL_se0_ag2_m_01,1755.7832,1756.6956,0.9124,I ain't- ,ain't,1,1
ATL_se0_ag2_m_01_1,1277,ATL_se0_ag2_m_01,1757.0501,1759.0651,2.015,"I ain't gotta tell you no lies, dog.",ain't,1,1
ATL_se0_ag2_m_01_1,1412,ATL_se0_ag2_m_01,1919.3862,1921.1661,1.7799,"Man, I ain't gonna steer you wrong, bruh.",ain't,1,1
ATL_se0_ag2_m_01_1,1644,ATL_se0_ag2_m_01,2244.4072,2245.7534,1.3462,ain't no motion to it.,ain't,1,1
ATL_se0_ag2_m_01_1,1661,ATL_se0_ag2_m_01,2265.1869,2267.5274,2.3405,"you can't- yeah, and ain't no beating that out.",ain't,1,1
ATL_se0_ag2_m_01_1,1750,ATL_se0_ag2_m_01,2374.6261,2378.4768,3.8507,and devour the bowels. They have blood all over they face. Ain't nothing cooked.,ain't,1,1
ATL_se0_ag2_m_01_1,1751,ATL_int_01,2379.252,2380.7675,1.5155,I ain't even think about all of that.,ain't,1,1
ATL_se0_ag2_m_02_1,295,ATL_se0_ag2_m_02,313.3037,314.8654,1.5617,the family didn't love me any less,didn't,1,0
ATL_se0_ag2_m_02_1,315,ATL_int_01,332.8453,335.3768,2.5315,"did you get away with things that they didn't get away with,",didn't,1,0
ATL_se0_ag2_m_02_1,475,ATL_se0_ag2_m_02,522.8362,525.4131,2.5769,"Yeah, I- I didn't become a introvert until I got older,",didn't,1,0
ATL_se0_ag2_m_02_1,519,ATL_se0_ag2_m_02,565.2251,567.8926,2.6675,"um, but I didn't really get into music until maybe",didn't,1,0
ATL_se0_ag2_m_02_1,680,ATL_se0_ag2_m_02,741.8977,743.8453,1.9476,"Yeah, I didn't wanna catch a football, didn't wanna",didn't,2,0
ATL_se0_ag2_m_02_1,725,ATL_se0_ag2_m_02,782.1082,784.0201,1.9119,"If I di- if I didn't get anything from her,",didn't,1,0
ATL_se0_ag2_m_02_1,749,ATL_se0_ag2_m_02,804.1495,805.0105,0.861,I didn't really have-,didn't,1,0
ATL_se0_ag2_m_02_1,766,ATL_se0_ag2_m_02,819.7468,821.2781,1.5313,I didn't really enjoy school.,didn't,1,0
ATL_se0_ag2_m_02_1,793,ATL_se0_ag2_m_02,854.1551,855.9428,1.7877,"Yeah, they didn't understand it, so",didn't,1,0
ATL_se0_ag2_m_02_1,937,ATL_se0_ag2_m_02,1037.8557,1040.7069,2.8512,that I just didn't know who they were at the time because I was so young.,didn't,1,0
ATL_se0_ag2_m_02_1,1186,ATL_se0_ag2_m_02,1313.7339,1315.176,1.4421,"You know what I'm saying, like I'm not-",I'm not,1,0
ATL_se0_ag2_m_02_1,1188,ATL_se0_ag2_m_02,1315.913,1316.7422,0.8292,I'm not savage.,I'm not,1,0
ATL_se0_ag2_m_02_1,1351,ATL_se0_ag2_m_02,1511.3611,1515.8659,4.5048,"it's somebody else I'm not thinking of that- and they are a entertainer. They're actually a rapper, but they're dope as fuck.",I'm not,1,0
ATL_se0_ag2_m_02_1,1569,ATL_int_01,1742.2053,1743.0659,0.8606,Ain't no way around it.,ain't,1,1
ATL_se0_ag2_m_02_1,1676,ATL_se0_ag2_m_02,1861.815,1863.8244,2.0094,"Nah that's cool. I didn't know, but now I know.",didn't,1,0
ATL_se0_ag2_m_02_1,1771,ATL_se0_ag2_m_02,1992.5979,1995.578,2.9801,"So I stress that, you know what I'm saying, I'm not even saying I've arrived, cause I-",I'm not,1,0
ATL_se0_ag2_m_02_1,1827,ATL_se0_ag2_m_02,2061.6398,2064.9073,3.2675,"You know what I'm saying, like I think he just did a record, if I'm not mistaken, for",I'm not,1,0
ATL_se0_ag2_m_02_1,1929,ATL_int_01,2186.5207,2187.5415,1.0208,"nah, we ain't doing it.",ain't,1,1
ATL_se0_ag2_m_02_1,2052,ATL_se0_ag2_m_02,2338.6213,2340.6827,2.0614,"you know, I'm not just saying that cause I'm the homie, but",I'm not,1,0
ATL_se0_ag2_m_02_1,2184,ATL_se0_ag2_m_02,2498.1598,2503.5962,5.4364,"what God has in store, you know what I'm saying, the almighty creator. And I'm not even the most religious person. I love God,",I'm not,1,0
ATL_se0_ag2_m_03_1,373,ATL_se0_ag2_m_03,454.4463,458.2757,3.8294,"that the down East Coast, you feel me, like oh, them niggas ain't- them niggas slow.",ain't,1,1
ATL_se0_ag2_m_03_1,439,ATL_se0_ag2_m_03,538.4701,543.0175,4.5474,"if you ain't really hearing niggas that sound like they from Atlanta, you hearing Atlanta niggas, and if not that, you hearing",ain't,1,1
ATL_se0_ag2_m_03_1,461,ATL_se0_ag2_m_03,568.0134,574.0031,5.9897,"Amigos, they- they- they put they work in, you feel me, so, you know what I mean, I respect it, you feel me. I ain't a hater. I b- I respect it, you feel me.",ain't,1,1
ATL_se0_ag2_m_03_1,476,ATL_se0_ag2_m_03,590.0387,591.5014,1.4627,"you feel me, cause they ain't from the A,",ain't,1,1
ATL_se0_ag2_m_03_1,524,ATL_int_01,641.7856,644.0711,2.2855,See I ain't even have to say that. You a real-,ain't,1,1
ATL_se0_ag2_m_03_1,607,ATL_se0_ag2_m_03,765.311,767.4813,2.1703,"Yeah, I ain't gon- talking about that, uh, I ain't gonna let up.",ain't,2,2
ATL_se0_ag2_m_03_1,608,ATL_int_01,767.6105,768.9253,1.3148,"Yeah, I ain't gonna let up. That's the one.",ain't,1,1
ATL_se0_ag2_m_03_1,609,ATL_se0_ag2_m_03,768.2086,771.6049,3.3963,"I ain't gonna let up, nah, I ain't gon-  that shit wa- yeah.",ain't,2,2
